	time		p1		p2
   1.1200000e+00   3.8231380e-01  -1.4192857e-02
   1.1300000e+00   3.8231701e-01  -1.4192691e-02
   1.1400000e+00   3.8232027e-01  -1.4192528e-02
   1.1500000e+00   3.8232337e-01  -1.4192369e-02
   1.1600000e+00   3.8232640e-01  -1.4192215e-02
   1.1700000e+00   3.8495946e-01  -1.4222342e-02
   1.1800000e+00   3.9175488e-01  -1.3812072e-02
   1.1900000e+00   3.9297650e-01  -1.3626414e-02
   1.2000000e+00   3.9231049e-01  -1.3368988e-02
   1.2100000e+00   3.9335928e-01  -1.3626519e-02
   1.2200000e+00   3.7827462e-01  -1.4797506e-02
   1.2300000e+00   3.7824368e-01  -1.4785735e-02
   1.2400000e+00   3.7828154e-01  -1.4779631e-02
   1.2500000e+00   3.7837613e-01  -1.4769479e-02
   1.2600000e+00   3.7851412e-01  -1.4756550e-02
   1.2700000e+00   3.7868856e-01  -1.4741338e-02
   1.2800000e+00   3.7888105e-01  -1.4725098e-02
   1.2900000e+00   3.7911136e-01  -1.4705800e-02
   1.3000000e+00   3.7937180e-01  -1.4684239e-02
   1.3100000e+00   3.7964230e-01  -1.4661946e-02
   1.3200000e+00   3.7993796e-01  -1.4637299e-02
   1.3300000e+00   3.8025717e-01  -1.4610515e-02
   1.3400000e+00   3.8056754e-01  -1.4584712e-02
   1.3500000e+00   3.8085376e-01  -1.4561123e-02
   1.3600000e+00   3.8114404e-01  -1.4536960e-02
   1.3700000e+00   3.8144517e-01  -1.4511934e-02
   1.3800000e+00   3.8172988e-01  -1.4488423e-02
   1.3900000e+00   3.8199474e-01  -1.4466548e-02
   1.4000000e+00   3.8224344e-01  -1.4445851e-02
   1.4100000e+00   3.8968000e-01  -1.3847335e-02
   1.4200000e+00   3.9095709e-01  -1.3657269e-02
   1.4300000e+00   3.9177976e-01  -1.3551947e-02
   1.4400000e+00   3.9252769e-01  -1.3474182e-02
   1.4500000e+00   3.9314775e-01  -1.3415558e-02
   1.4600000e+00   3.9365866e-01  -1.3370072e-02
   1.4700000e+00   3.8606718e-01  -1.4368388e-02
   1.4800000e+00   3.8520778e-01  -1.4450861e-02
   1.4900000e+00   3.8529453e-01  -1.4468315e-02
   1.5000000e+00   3.8410330e-01  -1.4399258e-02
   1.5100000e+00   3.8424289e-01  -1.4347781e-02
   1.5200000e+00   3.8438460e-01  -1.4287203e-02
   1.5300000e+00   3.8450890e-01  -1.4224038e-02
   1.5400000e+00   3.8460891e-01  -1.4159361e-02
   1.5500000e+00   3.8468556e-01  -1.4097381e-02
   1.5600000e+00   3.8473957e-01  -1.4040047e-02
   1.5700000e+00   3.8477154e-01  -1.3991525e-02
   1.5800000e+00   3.8478802e-01  -1.3951057e-02
   1.5900000e+00   3.9017675e-01  -1.4114426e-02
   1.6000000e+00   3.9096902e-01  -1.4076884e-02
   1.6100000e+00   3.9110257e-01  -1.4069220e-02
   1.6200000e+00   3.9119902e-01  -1.4063666e-02
   1.6300000e+00   3.9128052e-01  -1.4058973e-02
   1.6400000e+00   3.9133631e-01  -1.4055761e-02
   1.6500000e+00   3.9139930e-01  -1.4052134e-02
   1.6600000e+00   3.9145908e-01  -1.4048692e-02
   1.6700000e+00   3.9152777e-01  -1.4044737e-02
   1.6800000e+00   3.9159845e-01  -1.4040667e-02
   1.6900000e+00   3.8320406e-01  -1.4281406e-02
   1.7000000e+00   3.8318077e-01  -1.4255014e-02
   1.7100000e+00   3.8323699e-01  -1.4235519e-02
   1.7200000e+00   3.8328585e-01  -1.4216366e-02
   1.7300000e+00   3.8334390e-01  -1.4198121e-02
   1.7400000e+00   3.8340484e-01  -1.4179996e-02
   1.7500000e+00   3.8346837e-01  -1.4162032e-02
   1.7600000e+00   3.8352940e-01  -1.4144583e-02
   1.7700000e+00   3.8358820e-01  -1.4128349e-02
   1.7800000e+00   3.8364312e-01  -1.4113625e-02
   1.7900000e+00   3.8369885e-01  -1.4099006e-02
   1.8000000e+00   3.8375070e-01  -1.4085118e-02
   1.8100000e+00   3.8379581e-01  -1.4072735e-02
   1.8200000e+00   3.8383666e-01  -1.4061267e-02
   1.8300000e+00   3.8387690e-01  -1.4050284e-02
   1.8400000e+00   3.8391230e-01  -1.4040450e-02
   1.8500000e+00   3.8394384e-01  -1.4031634e-02
   1.8600000e+00   3.8397073e-01  -1.4023884e-02
   1.8700000e+00   3.8369039e-01  -1.4274623e-02
   1.8800000e+00   3.8369554e-01  -1.4233183e-02
   1.8900000e+00   3.8364264e-01  -1.4205465e-02
   1.9000000e+00   3.8359107e-01  -1.4180929e-02
   1.9100000e+00   3.8353588e-01  -1.4159046e-02
   1.9200000e+00   3.8347632e-01  -1.4139970e-02
   1.9300000e+00   3.8341220e-01  -1.4122999e-02
   1.9400000e+00   3.8335029e-01  -1.4108331e-02
   1.9500000e+00   3.8328935e-01  -1.4095459e-02
   1.9600000e+00   3.8322801e-01  -1.4084197e-02
   1.9700000e+00   3.8317308e-01  -1.4074604e-02
   1.9800000e+00   3.8312030e-01  -1.4066166e-02
   1.9900000e+00   3.8307485e-01  -1.4059043e-02
   2.0000000e+00   3.8303545e-01  -1.4053175e-02
   2.0100000e+00   3.8299873e-01  -1.4048089e-02
   2.0200000e+00   3.8296444e-01  -1.4043434e-02
   2.0300000e+00   3.8293495e-01  -1.4039456e-02
   2.0400000e+00   3.8290855e-01  -1.4036106e-02
   2.0500000e+00   3.8288518e-01  -1.4033277e-02
   2.0600000e+00   3.8286435e-01  -1.4030735e-02
   2.0700000e+00   3.8284610e-01  -1.4028517e-02
   2.0800000e+00   3.8283043e-01  -1.4026644e-02
   2.0900000e+00   3.8281663e-01  -1.4025079e-02
   2.1000000e+00   3.8280434e-01  -1.4023682e-02
   2.1100000e+00   3.8279367e-01  -1.4022443e-02
   2.1200000e+00   3.8278473e-01  -1.4021374e-02
   2.1300000e+00   3.8277693e-01  -1.4020461e-02
   2.1400000e+00   3.8276997e-01  -1.4019678e-02
   2.1500000e+00   3.8276373e-01  -1.4019003e-02
   2.1600000e+00   3.8275855e-01  -1.4018400e-02
   2.1700000e+00   3.8275423e-01  -1.4017872e-02
   2.1800000e+00   3.8275009e-01  -1.4017429e-02
   2.1900000e+00   3.8274621e-01  -1.4017051e-02
   2.2000000e+00   3.8274310e-01  -1.4016711e-02
   2.2100000e+00   3.8274072e-01  -1.4016403e-02
   2.2200000e+00   3.8273869e-01  -1.4016133e-02
   2.2300000e+00   3.8273650e-01  -1.4015913e-02
   2.2400000e+00   3.8273419e-01  -1.4015734e-02
   2.2500000e+00   3.8273259e-01  -1.4015561e-02
   2.2600000e+00   3.8273160e-01  -1.4015398e-02
   2.2700000e+00   3.8273052e-01  -1.4015263e-02
   2.2800000e+00   3.8272934e-01  -1.4015151e-02
   2.2900000e+00   3.8272850e-01  -1.4015048e-02
   2.3000000e+00   3.8272806e-01  -1.4014949e-02
   2.3100000e+00   3.8272776e-01  -1.4014861e-02
   2.3200000e+00   3.8272721e-01  -1.4014791e-02
   2.3300000e+00   3.8272664e-01  -1.4014732e-02
   2.3400000e+00   3.8272644e-01  -1.4014672e-02
   2.3500000e+00   3.8272649e-01  -1.4014615e-02
   2.3600000e+00   3.8272648e-01  -1.4014566e-02
   2.3700000e+00   3.8272641e-01  -1.4014525e-02
   2.3800000e+00   3.8272639e-01  -1.4014488e-02
   2.3900000e+00   3.8272647e-01  -1.4014453e-02
   2.4000000e+00   3.8272663e-01  -1.4014420e-02
   2.4100000e+00   3.8272679e-01  -1.4014390e-02
   2.4200000e+00   3.8272695e-01  -1.4014364e-02
   2.4300000e+00   3.8272716e-01  -1.4014340e-02
   2.4400000e+00   3.8272742e-01  -1.4014317e-02
   2.4500000e+00   3.8272773e-01  -1.4014295e-02
   2.4600000e+00   3.8272808e-01  -1.4014274e-02
   2.4700000e+00   3.8272836e-01  -1.4014256e-02
   2.4800000e+00   3.8272864e-01  -1.4014239e-02
   2.4900000e+00   3.8272902e-01  -1.4014221e-02
   2.5000000e+00   3.8272945e-01  -1.4014204e-02
   2.5100000e+00   3.8272986e-01  -1.4014188e-02
   2.5200000e+00   3.8273024e-01  -1.4014174e-02
   2.5300000e+00   3.8273064e-01  -1.4014159e-02
   2.5400000e+00   3.8273107e-01  -1.4014145e-02
   2.5500000e+00   3.8273151e-01  -1.4014131e-02
   2.5600000e+00   3.8273193e-01  -1.4014118e-02
   2.5700000e+00   3.8273234e-01  -1.4014106e-02
   2.5800000e+00   3.8273276e-01  -1.4014094e-02
   2.5900000e+00   3.8273319e-01  -1.4014082e-02
   2.6000000e+00   3.8273360e-01  -1.4014071e-02
   2.6100000e+00   3.8273400e-01  -1.4014061e-02
   2.6200000e+00   3.8273442e-01  -1.4014050e-02
   2.6300000e+00   3.8273486e-01  -1.4014039e-02
   2.6400000e+00   3.8273528e-01  -1.4014028e-02
   2.6500000e+00   3.8273568e-01  -1.4014019e-02
   2.6600000e+00   3.8273609e-01  -1.4014009e-02
   2.6700000e+00   3.8273656e-01  -1.4013998e-02
   2.6800000e+00   3.8273701e-01  -1.4013987e-02
   2.6900000e+00   3.8273738e-01  -1.4013979e-02
   2.7000000e+00   3.8273777e-01  -1.4013969e-02
   2.7100000e+00   3.8273825e-01  -1.4013959e-02
   2.7200000e+00   3.8273872e-01  -1.4013948e-02
   2.7300000e+00   3.8273911e-01  -1.4013939e-02
   2.7400000e+00   3.8273951e-01  -1.4013930e-02
   2.7500000e+00   3.8273995e-01  -1.4013920e-02
   2.7600000e+00   3.8274035e-01  -1.4013911e-02
   2.7700000e+00   3.8274076e-01  -1.4013902e-02
   2.7800000e+00   3.8274121e-01  -1.4013892e-02
   2.7900000e+00   3.8274160e-01  -1.4013884e-02
   2.8000000e+00   3.8274191e-01  -1.4013877e-02
   2.8100000e+00   3.8274234e-01  -1.4013868e-02
   2.8200000e+00   3.8274287e-01  -1.4013856e-02
   2.8300000e+00   3.8274321e-01  -1.4013849e-02
   2.8400000e+00   3.8274341e-01  -1.4013845e-02
   2.8500000e+00   3.8274386e-01  -1.4013835e-02
   2.8600000e+00   3.8274445e-01  -1.4013822e-02
   2.8700000e+00   3.8274475e-01  -1.4013816e-02
   2.8800000e+00   3.8274494e-01  -1.4013811e-02
   2.8900000e+00   3.8274547e-01  -1.4013800e-02
   2.9000000e+00   3.8274602e-01  -1.4013788e-02
   2.9100000e+00   3.8274624e-01  -1.4013783e-02
   2.9200000e+00   3.8274655e-01  -1.4013777e-02
   2.9300000e+00   3.8274719e-01  -1.4013763e-02
   2.9400000e+00   3.8274759e-01  -1.4013754e-02
   2.9500000e+00   3.8274768e-01  -1.4013752e-02
   2.9600000e+00   3.8274823e-01  -1.4013741e-02
   2.9700000e+00   3.8274899e-01  -1.4013724e-02
   2.9800000e+00   3.8274910e-01  -1.4013722e-02
   2.9900000e+00   3.8274915e-01  -1.4013721e-02
   3.0000000e+00   3.8275002e-01  -1.4013702e-02
   3.0100000e+00   3.8275075e-01  -1.4013687e-02
   3.0200000e+00   3.8275052e-01  -1.4013691e-02
   3.0300000e+00   3.8275074e-01  -1.4013687e-02
   3.0400000e+00   3.8275198e-01  -1.4013660e-02
   3.0500000e+00   3.8275239e-01  -1.4013651e-02
   3.0600000e+00   3.8275186e-01  -1.4013663e-02
   3.0700000e+00   3.8275262e-01  -1.4013646e-02
   3.0800000e+00   3.8275409e-01  -1.4013615e-02
   3.0900000e+00   3.8275380e-01  -1.4013621e-02
   3.1000000e+00   3.8275322e-01  -1.4013634e-02
   3.1100000e+00   3.8275485e-01  -1.4013599e-02
   3.1200000e+00   3.8275614e-01  -1.4013571e-02
   3.1300000e+00   3.8275488e-01  -1.4013598e-02
   3.1400000e+00   3.8275482e-01  -1.4013599e-02
   3.1500000e+00   3.8275748e-01  -1.4013542e-02
   3.1600000e+00   3.8275787e-01  -1.4013534e-02
   3.1700000e+00   3.8275569e-01  -1.4013581e-02
   3.1800000e+00   3.8275706e-01  -1.4013551e-02
   3.1900000e+00   3.8276041e-01  -1.4013479e-02
   3.2000000e+00   3.8275894e-01  -1.4013511e-02
   3.2100000e+00   3.8275655e-01  -1.4013562e-02
   3.2200000e+00   3.8276031e-01  -1.4013482e-02
   3.2300000e+00   3.8276322e-01  -1.4013419e-02
   3.2400000e+00   3.8275909e-01  -1.4013508e-02
   3.2500000e+00   3.8275816e-01  -1.4013528e-02
   3.2600000e+00   3.8276475e-01  -1.4013386e-02
   3.2700000e+00   3.8276521e-01  -1.4013377e-02
   3.2800000e+00   3.8275861e-01  -1.4013518e-02
   3.2900000e+00   3.8276173e-01  -1.4013451e-02
   3.3000000e+00   3.8277020e-01  -1.4013270e-02
   3.3100000e+00   3.8276573e-01  -1.4013366e-02
   3.3200000e+00   3.8275882e-01  -1.4013514e-02
   3.3300000e+00   3.8276861e-01  -1.4013304e-02
   3.3400000e+00   3.8277585e-01  -1.4013149e-02
   3.3500000e+00   3.8276475e-01  -1.4013387e-02
   3.3600000e+00   3.8276254e-01  -1.4013434e-02
   3.3700000e+00   3.8277964e-01  -1.4013068e-02
   3.3800000e+00   3.8278059e-01  -1.4013047e-02
   3.3900000e+00   3.8276455e-01  -1.4013391e-02
   3.4000000e+00   3.8277413e-01  -1.4013186e-02
   3.4100000e+00   3.8279453e-01  -1.4012749e-02
   3.4200000e+00   3.8291546e-01  -1.4569971e-02
   3.4300000e+00   3.8302965e-01  -1.4448145e-02
   3.4400000e+00   3.8318853e-01  -1.4335616e-02
   3.4500000e+00   3.8337069e-01  -1.4241503e-02
   3.4600000e+00   3.8352573e-01  -1.4169180e-02
   3.4700000e+00   3.8363499e-01  -1.4119751e-02
   3.4800000e+00   3.8374462e-01  -1.4088270e-02
   3.4900000e+00   3.8384186e-01  -1.4065836e-02
   3.5000000e+00   3.8389025e-01  -1.4049420e-02
   3.5100000e+00   3.8392125e-01  -1.4038461e-02
   3.5200000e+00   3.8397347e-01  -1.4030633e-02
   3.5300000e+00   3.8124629e-01  -1.4302452e-02
   3.5400000e+00   3.8128120e-01  -1.4146808e-02
   3.5500000e+00   3.8112326e-01  -1.4026853e-02
   3.5600000e+00   3.8101010e-01  -1.3941437e-02
   3.5700000e+00   3.8076593e-01  -1.3859525e-02
   3.5800000e+00   3.8052491e-01  -1.3796449e-02
   3.5900000e+00   3.8045860e-01  -1.3772188e-02
   3.6000000e+00   3.8043129e-01  -1.3757919e-02
   3.6100000e+00   3.8035473e-01  -1.3743834e-02
   3.6200000e+00   3.8032050e-01  -1.3747468e-02
   3.6300000e+00   3.8031025e-01  -1.3750163e-02
   3.6400000e+00   3.8030209e-01  -1.3752094e-02
   3.6500000e+00   3.8029192e-01  -1.3766397e-02
   3.6600000e+00   3.8033922e-01  -1.3802588e-02
   3.6700000e+00   3.8370503e-01  -1.4478155e-02
   3.6800000e+00   3.8947610e-01  -1.3964099e-02
   3.6900000e+00   3.8408877e-01  -1.4672030e-02
   3.7000000e+00   3.8445488e-01  -1.3322518e-02
   3.7100000e+00   3.9248471e-01  -1.2945544e-02
   3.7200000e+00   3.9564459e-01  -1.2592183e-02
   3.7300000e+00   3.9599472e-01  -1.2560381e-02
   3.7400000e+00   3.8485691e-01  -1.4997864e-02
   3.7500000e+00   3.8075297e-01  -1.3893877e-02
   3.7600000e+00   3.7471003e-01  -1.5359403e-02
   3.7700000e+00   3.7666552e-01  -1.4947533e-02
   3.7800000e+00   3.7859150e-01  -1.4590350e-02
   3.7900000e+00   3.8031480e-01  -1.4342561e-02
   3.8000000e+00   3.8303918e-01  -1.4043096e-02
   3.8100000e+00   3.7654478e-01  -1.5193635e-02
   3.8200000e+00   3.7696248e-01  -1.5035024e-02
   3.8300000e+00   3.7790415e-01  -1.4850666e-02
   3.8400000e+00   3.7425301e-01  -1.5727646e-02
   3.8500000e+00   3.7415719e-01  -1.5638626e-02
   3.8600000e+00   3.7406632e-01  -1.5569860e-02
   3.8700000e+00   3.7393403e-01  -1.5525764e-02
   3.8800000e+00   3.7369742e-01  -1.5525906e-02
   3.8900000e+00   3.7361517e-01  -1.5507348e-02
   3.9000000e+00   3.7362658e-01  -1.5491014e-02
   3.9100000e+00   3.7334821e-01  -1.5534045e-02
   3.9200000e+00   3.7329105e-01  -1.5554516e-02
   3.9300000e+00   3.7337633e-01  -1.5576143e-02
   3.9400000e+00   3.7316839e-01  -1.5668889e-02
   3.9500000e+00   3.7289400e-01  -1.5765761e-02
   3.9600000e+00   3.7274120e-01  -1.5811292e-02
   3.9700000e+00   3.7260173e-01  -1.5846385e-02
   3.9800000e+00   3.8247425e-01  -1.4726022e-02
   3.9900000e+00   3.7473507e-01  -1.5603497e-02
   4.0000000e+00   3.7316339e-01  -1.5643646e-02
   4.0100000e+00   3.7134065e-01  -1.5698887e-02
   4.0200000e+00   3.6969520e-01  -1.5754875e-02
   4.0300000e+00   3.6853405e-01  -1.5799241e-02
   4.0400000e+00   3.6783732e-01  -1.5827627e-02
   4.0500000e+00   3.6766824e-01  -1.5836691e-02
   4.0600000e+00   3.6780726e-01  -1.5834748e-02
   4.0700000e+00   3.6806157e-01  -1.5829278e-02
   4.0800000e+00   3.6846514e-01  -1.5819484e-02
   4.0900000e+00   3.7631809e-01  -1.5714968e-02
   4.1000000e+00   3.7586450e-01  -1.5749691e-02
   4.1100000e+00   3.7559555e-01  -1.5762787e-02
   4.1200000e+00   3.7534044e-01  -1.5779523e-02
   4.1300000e+00   3.7503731e-01  -1.5815781e-02
   4.1400000e+00   3.7474669e-01  -1.5871521e-02
   4.1500000e+00   3.7450830e-01  -1.5928118e-02
   4.1600000e+00   3.7432864e-01  -1.5971063e-02
   4.1700000e+00   3.7420425e-01  -1.5994798e-02
   4.1800000e+00   3.7410439e-01  -1.6004959e-02
   4.1900000e+00   3.7399771e-01  -1.6008970e-02
   4.2000000e+00   3.7383703e-01  -1.6011303e-02
   4.2100000e+00   3.7366901e-01  -1.6012813e-02
   4.2200000e+00   3.7362285e-01  -1.6014258e-02
   4.2300000e+00   3.7373445e-01  -1.6016058e-02
   4.2400000e+00   3.7387666e-01  -1.6018232e-02
   4.2500000e+00   3.7395953e-01  -1.6019980e-02
   4.2600000e+00   3.7398206e-01  -1.6021276e-02
   4.2700000e+00   3.7398701e-01  -1.6022117e-02
   4.2800000e+00   3.7400969e-01  -1.6023175e-02
   4.2900000e+00   3.7408809e-01  -1.6025018e-02
   4.3000000e+00   3.7421759e-01  -1.6027724e-02
   4.3100000e+00   3.7433253e-01  -1.6030336e-02
   4.3200000e+00   3.7439695e-01  -1.6032484e-02
   4.3300000e+00   3.7442104e-01  -1.6034265e-02
   4.3400000e+00   3.7442655e-01  -1.6035980e-02
   4.3500000e+00   3.7442706e-01  -1.6037620e-02
   4.3600000e+00   3.7620590e-01  -1.5653826e-02
   4.3700000e+00   3.7600062e-01  -1.5638023e-02
   4.3800000e+00   3.7580563e-01  -1.5631265e-02
   4.3900000e+00   3.7565932e-01  -1.5629385e-02
   4.4000000e+00   3.7553328e-01  -1.5632417e-02
   4.4100000e+00   3.7545652e-01  -1.5634584e-02
   4.4200000e+00   3.7543716e-01  -1.5632643e-02
   4.4300000e+00   3.7545072e-01  -1.5628308e-02
   4.4400000e+00   3.7545539e-01  -1.5624818e-02
   4.4500000e+00   3.7546184e-01  -1.5621552e-02
   4.4600000e+00   3.7548742e-01  -1.5616481e-02
   4.4700000e+00   3.7555186e-01  -1.5607997e-02
   4.4800000e+00   3.7568167e-01  -1.5593954e-02
   4.4900000e+00   3.7584064e-01  -1.5577552e-02
   4.5000000e+00   3.7596825e-01  -1.5564113e-02
   4.5100000e+00   3.7603665e-01  -1.5556505e-02
   4.5200000e+00   3.7604470e-01  -1.5554644e-02
   4.5300000e+00   3.7599040e-01  -1.5558387e-02
   4.5400000e+00   3.7590647e-01  -1.5564855e-02
   4.5500000e+00   3.7580312e-01  -1.5573093e-02
   4.5600000e+00   3.7565132e-01  -1.5585486e-02
   4.5700000e+00   3.7546215e-01  -1.5601108e-02
   4.5800000e+00   3.7526958e-01  -1.5616987e-02
   4.5900000e+00   3.7506707e-01  -1.5633557e-02
   4.6000000e+00   3.7485816e-01  -1.5650629e-02
   4.6100000e+00   3.7612771e-01  -1.5630785e-02
   4.6200000e+00   3.7609904e-01  -1.5632540e-02
   4.6300000e+00   3.7605893e-01  -1.5634111e-02
   4.6400000e+00   3.7600449e-01  -1.5635898e-02
   4.6500000e+00   3.7593961e-01  -1.5638161e-02
   4.6600000e+00   3.7586004e-01  -1.5640640e-02
   4.6700000e+00   3.7581119e-01  -1.5642092e-02
   4.6800000e+00   3.7580711e-01  -1.5642446e-02
   4.6900000e+00   3.7585642e-01  -1.5641942e-02
   4.7000000e+00   3.7577976e-01  -1.5644971e-02
   4.7100000e+00   3.7556033e-01  -1.5651258e-02
   4.7200000e+00   3.7549059e-01  -1.5652440e-02
   4.7300000e+00   3.7548008e-01  -1.5649571e-02
   4.7400000e+00   3.7549002e-01  -1.5645112e-02
   4.7500000e+00   3.7611348e-01  -1.5653787e-02
   4.7600000e+00   3.7611822e-01  -1.5652569e-02
   4.7700000e+00   3.7612039e-01  -1.5651892e-02
   4.7800000e+00   3.7612020e-01  -1.5651518e-02
   4.7900000e+00   3.7612346e-01  -1.5650577e-02
   4.8000000e+00   3.7612365e-01  -1.5650072e-02
   4.8100000e+00   3.7612116e-01  -1.5650032e-02
