	time		p1		p2
   9.8000000e-01   3.3211651e-01  -1.3359406e-02
   9.9000000e-01   3.5207560e-01  -1.3455203e-02
   1.0000000e+00   3.5470544e-01  -1.2303750e-02
   1.0100000e+00   3.1989763e-01  -1.4682543e-02
   1.0200000e+00   3.3484968e-01  -1.5033418e-02
   1.0300000e+00   3.2885966e-01  -1.4950583e-02
   1.0400000e+00   3.2560465e-01  -1.4833248e-02
   1.0500000e+00   3.4431587e-01  -1.6062369e-02
   1.0600000e+00   3.4839811e-01  -1.6150240e-02
   1.0700000e+00   3.4998396e-01  -1.5530644e-02
   1.0800000e+00   3.5158076e-01  -1.4899863e-02
   1.0900000e+00   3.3051739e-01  -1.6720024e-02
   1.1000000e+00   3.2849971e-01  -1.6661079e-02
   1.1100000e+00   3.2800370e-01  -1.6703445e-02
   1.1200000e+00   3.2782433e-01  -1.6756006e-02
   1.1300000e+00   3.2762444e-01  -1.6801161e-02
   1.1400000e+00   3.2742651e-01  -1.6833027e-02
   1.1500000e+00   3.2724741e-01  -1.6854192e-02
   1.1600000e+00   3.2709426e-01  -1.6868170e-02
   1.1700000e+00   3.2692559e-01  -1.6880341e-02
   1.1800000e+00   3.2673785e-01  -1.6892509e-02
   1.1900000e+00   3.2655549e-01  -1.6903809e-02
   1.2000000e+00   3.2635872e-01  -1.6915776e-02
   1.2100000e+00   3.2614820e-01  -1.6928513e-02
   1.2200000e+00   3.2594712e-01  -1.6940669e-02
   1.2300000e+00   3.2955278e-01  -1.4620615e-02
   1.2400000e+00   3.2964501e-01  -1.4610721e-02
   1.2500000e+00   3.2981411e-01  -1.4625007e-02
   1.2600000e+00   3.2997085e-01  -1.4642331e-02
   1.2700000e+00   3.3005394e-01  -1.4655940e-02
   1.2800000e+00   3.3013902e-01  -1.4668301e-02
   1.2900000e+00   3.3021911e-01  -1.4680716e-02
   1.3000000e+00   3.3028905e-01  -1.4692115e-02
   1.3100000e+00   3.3037129e-01  -1.4705530e-02
   1.3200000e+00   3.3045876e-01  -1.4720491e-02
   1.3300000e+00   3.3053601e-01  -1.4733294e-02
   1.3400000e+00   3.3060695e-01  -1.4745788e-02
   1.3500000e+00   3.3067996e-01  -1.4757513e-02
   1.3600000e+00   3.3075253e-01  -1.4769965e-02
   1.3700000e+00   3.3082153e-01  -1.4782103e-02
   1.3800000e+00   3.3089429e-01  -1.4794386e-02
   1.3900000e+00   3.3097039e-01  -1.4807118e-02
   1.4000000e+00   3.3104369e-01  -1.4820035e-02
   1.4100000e+00   3.3111251e-01  -1.4832328e-02
   1.4200000e+00   3.3118533e-01  -1.4844139e-02
   1.4300000e+00   3.3125408e-01  -1.4855855e-02
   1.4400000e+00   3.3131915e-01  -1.4867184e-02
   1.4500000e+00   3.3138762e-01  -1.4878618e-02
   1.4600000e+00   3.3145168e-01  -1.4889421e-02
   1.4700000e+00   3.3151279e-01  -1.4900084e-02
   1.4800000e+00   3.3157514e-01  -1.4910811e-02
   1.4900000e+00   3.3163603e-01  -1.4921212e-02
   1.5000000e+00   3.2263564e-01  -1.2263643e-02
   1.5100000e+00   3.2846662e-01  -1.4929252e-02
   1.5200000e+00   3.2866779e-01  -1.4957693e-02
   1.5300000e+00   3.2903271e-01  -1.4998411e-02
   1.5400000e+00   3.2917923e-01  -1.5014759e-02
   1.5500000e+00   3.2934755e-01  -1.5033539e-02
   1.5600000e+00   3.2952653e-01  -1.5053509e-02
   1.5700000e+00   3.2968549e-01  -1.5071246e-02
   1.5800000e+00   3.2981762e-01  -1.5085989e-02
   1.5900000e+00   3.4756588e-01  -1.7129453e-02
   1.6000000e+00   3.2083030e-01  -1.2173431e-02
   1.6100000e+00   3.2870710e-01  -1.4808003e-02
   1.6200000e+00   3.2946249e-01  -1.3207445e-02
   1.6300000e+00   3.3097968e-01  -1.2428958e-02
   1.6400000e+00   3.3222483e-01  -1.1964793e-02
   1.6500000e+00   3.3849782e-01  -1.2099966e-02
   1.6600000e+00   3.3782765e-01  -1.1251465e-02
   1.6700000e+00   3.3650392e-01  -1.4906151e-02
   1.6800000e+00   3.3532070e-01  -1.4343413e-02
   1.6900000e+00   3.3519498e-01  -1.4124828e-02
   1.7000000e+00   3.3527754e-01  -1.4022186e-02
   1.7100000e+00   3.3532631e-01  -1.3982854e-02
   1.7200000e+00   3.3534104e-01  -1.3969014e-02
   1.7300000e+00   3.3536564e-01  -1.3955370e-02
   1.7400000e+00   3.3538244e-01  -1.3945123e-02
   1.7500000e+00   3.3538728e-01  -1.3939595e-02
   1.7600000e+00   3.3537202e-01  -1.3943819e-02
   1.7700000e+00   3.3536856e-01  -1.3941051e-02
   1.7800000e+00   3.3537042e-01  -1.3935405e-02
   1.7900000e+00   3.3536890e-01  -1.3928834e-02
   1.8000000e+00   3.3536921e-01  -1.3919937e-02
   1.8100000e+00   3.3537107e-01  -1.3909359e-02
   1.8200000e+00   3.3537847e-01  -1.3894783e-02
   1.8300000e+00   3.3538511e-01  -1.3880030e-02
   1.8400000e+00   3.3539082e-01  -1.3864548e-02
   1.8500000e+00   3.3539564e-01  -1.3849223e-02
   1.8600000e+00   3.3540173e-01  -1.3833392e-02
   1.8700000e+00   3.3541130e-01  -1.3815642e-02
   1.8800000e+00   3.3541690e-01  -1.3799862e-02
   1.8900000e+00   3.3542569e-01  -1.3781974e-02
   1.9000000e+00   3.3543784e-01  -1.3763238e-02
   1.9100000e+00   3.3544753e-01  -1.3746239e-02
   1.9200000e+00   3.3545813e-01  -1.3728296e-02
   1.9300000e+00   3.3547009e-01  -1.3709900e-02
   1.9400000e+00   3.3548352e-01  -1.3691043e-02
   1.9500000e+00   3.3549630e-01  -1.3672934e-02
   1.9600000e+00   3.2241178e-01  -1.2296095e-02
   1.9700000e+00   3.2427705e-01  -1.4426528e-02
   1.9800000e+00   3.2477320e-01  -1.2818221e-02
   1.9900000e+00   3.2380284e-01  -1.2317262e-02
   2.0000000e+00   3.2299796e-01  -1.2157988e-02
   2.0100000e+00   3.2255973e-01  -1.2078054e-02
   2.0200000e+00   3.2240742e-01  -1.2021590e-02
   2.0300000e+00   3.2245352e-01  -1.1969115e-02
   2.0400000e+00   3.2262988e-01  -1.1916658e-02
   2.0500000e+00   3.2288522e-01  -1.1863101e-02
   2.0600000e+00   3.2317547e-01  -1.1810466e-02
   2.0700000e+00   3.2348782e-01  -1.1758076e-02
   2.0800000e+00   3.2379500e-01  -1.1708478e-02
   2.0900000e+00   3.1938243e-01  -1.5585737e-02
   2.1000000e+00   3.0144232e-01  -1.5707910e-02
   2.1100000e+00   2.7484061e-01  -1.4071574e-02
   2.1200000e+00   2.7340078e-01  -1.3479627e-02
   2.1300000e+00   3.3819443e-01  -1.3985923e-02
   2.1400000e+00   3.2371021e-01  -1.4593303e-02
   2.1500000e+00   3.2450754e-01  -1.4593837e-02
   2.1600000e+00   3.2574856e-01  -1.4594571e-02
   2.1700000e+00   3.2675134e-01  -1.4595162e-02
   2.1800000e+00   3.2774805e-01  -1.4595749e-02
   2.1900000e+00   3.4451305e-01  -1.5587944e-02
   2.2000000e+00   3.4329933e-01  -1.4259741e-02
   2.2100000e+00   3.4326102e-01  -1.4109424e-02
   2.2200000e+00   3.4322369e-01  -1.4100141e-02
   2.2300000e+00   3.4321145e-01  -1.4101153e-02
   2.2400000e+00   3.4317969e-01  -1.4111010e-02
   2.2500000e+00   3.4316374e-01  -1.4116116e-02
   2.2600000e+00   3.4314201e-01  -1.4123141e-02
   2.2700000e+00   3.4312188e-01  -1.4129659e-02
   2.2800000e+00   3.4309294e-01  -1.4139029e-02
   2.2900000e+00   3.4306463e-01  -1.4148194e-02
   2.3000000e+00   3.4303338e-01  -1.4158311e-02
   2.3100000e+00   3.4300969e-01  -1.4165983e-02
   2.3200000e+00   3.4298322e-01  -1.4174553e-02
   2.3300000e+00   3.4296153e-01  -1.4181576e-02
   2.3400000e+00   3.4293971e-01  -1.4188640e-02
   2.3500000e+00   3.4291776e-01  -1.4195744e-02
   2.3600000e+00   3.4289694e-01  -1.4202488e-02
   2.3700000e+00   3.4287511e-01  -1.4209556e-02
   2.3800000e+00   3.4285319e-01  -1.4216652e-02
   2.3900000e+00   3.4283174e-01  -1.4223597e-02
   2.4000000e+00   3.4281191e-01  -1.4230016e-02
   2.4100000e+00   3.6319518e-01  -2.0403612e-02
   2.4200000e+00   4.0828451e-01  -1.2979511e-02
   2.4300000e+00   3.3308157e-01  -1.3111831e-02
   2.4400000e+00   3.2454759e-01  -1.6182170e-02
   2.4500000e+00   4.0014131e-01  -1.3658830e-02
   2.4600000e+00   3.9759125e-01  -1.5792148e-02
   2.4700000e+00   3.9991471e-01  -1.7090806e-02
   2.4800000e+00   4.0591922e-01  -1.5880863e-02
   2.4900000e+00   4.0673058e-01  -1.5594942e-02
   2.5000000e+00   4.0681612e-01  -1.5501680e-02
   2.5100000e+00   4.0683064e-01  -1.5454840e-02
   2.5200000e+00   4.0683259e-01  -1.5427266e-02
   2.5300000e+00   4.0127134e-01  -1.8280120e-02
   2.5400000e+00   4.0702216e-01  -1.6558440e-02
   2.5500000e+00   4.0370783e-01  -1.8716261e-02
   2.5600000e+00   3.7455974e-01  -1.9834271e-02
   2.5700000e+00   3.5200340e-01  -2.2149514e-02
   2.5800000e+00   3.4903583e-01  -2.0444285e-02
   2.5900000e+00   3.4099859e-01  -1.9834157e-02
   2.6000000e+00   3.3967380e-01  -1.9274892e-02
   2.6100000e+00   3.3993886e-01  -1.9099530e-02
   2.6200000e+00   3.3999436e-01  -1.9069308e-02
   2.6300000e+00   3.3988587e-01  -1.9089958e-02
   2.6400000e+00   3.3983579e-01  -1.9100283e-02
   2.6500000e+00   3.3979284e-01  -1.9109666e-02
   2.6600000e+00   3.3980445e-01  -1.9107006e-02
   2.6700000e+00   3.3978704e-01  -1.9110885e-02
   2.6800000e+00   3.3973912e-01  -1.9121599e-02
   2.6900000e+00   3.3964537e-01  -1.9142570e-02
   2.7000000e+00   3.3954829e-01  -1.9164287e-02
   2.7100000e+00   3.3946145e-01  -1.9183715e-02
   2.7200000e+00   3.3937076e-01  -1.9204001e-02
   2.7300000e+00   3.3928091e-01  -1.9224101e-02
   2.7400000e+00   3.3922445e-01  -1.9236733e-02
   2.7500000e+00   3.3917129e-01  -1.9248625e-02
   2.7600000e+00   3.3909031e-01  -1.9266739e-02
   2.7700000e+00   3.3901524e-01  -1.9283533e-02
   2.7800000e+00   3.3894587e-01  -1.9299050e-02
   2.7900000e+00   3.3887982e-01  -1.9313826e-02
   2.8000000e+00   3.3881074e-01  -1.9329281e-02
   2.8100000e+00   3.3873798e-01  -1.9345557e-02
   2.8200000e+00   3.3868400e-01  -1.9357633e-02
   2.8300000e+00   3.3863078e-01  -1.9369538e-02
   2.8400000e+00   3.3857356e-01  -1.9382338e-02
   2.8500000e+00   3.3851529e-01  -1.9395374e-02
   2.8600000e+00   3.3846149e-01  -1.9407408e-02
   2.8700000e+00   3.3840723e-01  -1.9419548e-02
   2.8800000e+00   3.3834970e-01  -1.9432418e-02
   2.8900000e+00   3.3829613e-01  -1.9444401e-02
   2.9000000e+00   3.3824106e-01  -1.9456721e-02
   2.9100000e+00   3.3818921e-01  -1.9468320e-02
   2.9200000e+00   3.3814311e-01  -1.9478632e-02
   2.9300000e+00   3.3808717e-01  -1.9491146e-02
   2.9400000e+00   3.3803365e-01  -1.9503119e-02
   2.9500000e+00   3.3798708e-01  -1.9513537e-02
   2.9600000e+00   3.3793748e-01  -1.9524633e-02
   2.9700000e+00   3.3788369e-01  -1.9536664e-02
   2.9800000e+00   3.3782890e-01  -1.9548922e-02
   2.9900000e+00   3.3777756e-01  -1.9560407e-02
   3.0000000e+00   3.3772664e-01  -1.9571798e-02
   3.0100000e+00   3.3767002e-01  -1.9584465e-02
   3.0200000e+00   3.3761553e-01  -1.9596653e-02
   3.0300000e+00   3.3756352e-01  -1.9608289e-02
   3.0400000e+00   3.3751059e-01  -1.9620130e-02
   3.0500000e+00   3.3745838e-01  -1.9631809e-02
   3.0600000e+00   3.3740775e-01  -1.9643136e-02
   3.0700000e+00   3.3735723e-01  -1.9654436e-02
   3.0800000e+00   3.3730656e-01  -1.9665771e-02
   3.0900000e+00   3.3725664e-01  -1.9676939e-02
   3.1000000e+00   3.3720758e-01  -1.9687914e-02
   3.1100000e+00   3.3715897e-01  -1.9698788e-02
   3.1200000e+00   3.3711153e-01  -1.9709400e-02
   3.1300000e+00   3.3706256e-01  -1.9720354e-02
   3.1400000e+00   3.3701191e-01  -1.9731686e-02
   3.1500000e+00   3.3696311e-01  -1.9742602e-02
   3.1600000e+00   3.3691609e-01  -1.9753121e-02
   3.1700000e+00   3.3686723e-01  -1.9764052e-02
   3.1800000e+00   3.3681665e-01  -1.9775365e-02
   3.1900000e+00   3.3676713e-01  -1.9786443e-02
   3.2000000e+00   3.3671907e-01  -1.9797196e-02
   3.2100000e+00   3.3667057e-01  -1.9808045e-02
   3.2200000e+00   3.3662149e-01  -1.9819024e-02
   3.2300000e+00   3.3657244e-01  -1.9829997e-02
   3.2400000e+00   3.3652376e-01  -1.9840887e-02
   3.2500000e+00   3.3647527e-01  -1.9851734e-02
   3.2600000e+00   3.3642716e-01  -1.9862497e-02
   3.2700000e+00   3.3637936e-01  -1.9873190e-02
   3.2800000e+00   3.3633134e-01  -1.9883931e-02
   3.2900000e+00   3.3628365e-01  -1.9894601e-02
   3.3000000e+00   3.3623648e-01  -1.9905152e-02
   3.3100000e+00   3.3618990e-01  -1.9915572e-02
   3.3200000e+00   3.3614390e-01  -1.9925863e-02
   3.3300000e+00   3.3609738e-01  -1.9936270e-02
   3.3400000e+00   3.3605041e-01  -1.9946777e-02
   3.3500000e+00   3.3600385e-01  -1.9957193e-02
   3.3600000e+00   3.3595818e-01  -1.9967409e-02
   3.3700000e+00   3.3591266e-01  -1.9977591e-02
   3.3800000e+00   3.3586641e-01  -1.9987938e-02
   3.3900000e+00   3.3581982e-01  -1.9998360e-02
   3.4000000e+00   3.3577391e-01  -2.0008630e-02
   3.4100000e+00   3.3572872e-01  -2.0018740e-02
   3.4200000e+00   3.3568342e-01  -2.0028873e-02
   3.4300000e+00   3.3563777e-01  -2.0039086e-02
   3.4400000e+00   3.3559226e-01  -2.0049268e-02
   3.4500000e+00   3.3554716e-01  -2.0059356e-02
   3.4600000e+00   3.3550254e-01  -2.0069338e-02
   3.4700000e+00   3.3545828e-01  -2.0079238e-02
   3.4800000e+00   3.3541383e-01  -2.0089183e-02
   3.4900000e+00   3.5026285e-01  -2.1576051e-02
   3.5000000e+00   3.4921621e-01  -2.1654778e-02
   3.5100000e+00   3.4777742e-01  -2.1781010e-02
   3.5200000e+00   3.5693519e-01  -2.1400361e-02
   3.5300000e+00   3.6717576e-01  -1.9772229e-02
   3.5400000e+00   3.6693018e-01  -1.9756319e-02
   3.5500000e+00   3.6653924e-01  -1.9740050e-02
   3.5600000e+00   3.6619668e-01  -1.9719499e-02
   3.5700000e+00   3.6589059e-01  -1.9696218e-02
   3.5800000e+00   3.6565051e-01  -1.9670522e-02
   3.5900000e+00   3.6549075e-01  -1.9644510e-02
   3.6000000e+00   3.6540285e-01  -1.9620315e-02
   3.6100000e+00   3.6537849e-01  -1.9597603e-02
   3.6200000e+00   3.6539364e-01  -1.9577874e-02
   3.6300000e+00   3.6543652e-01  -1.9560407e-02
   3.6400000e+00   3.5699911e-01  -1.9894009e-02
   3.6500000e+00   3.5660505e-01  -1.9761244e-02
   3.6600000e+00   3.5619058e-01  -1.9726870e-02
   3.6700000e+00   3.5583917e-01  -1.9742151e-02
   3.6800000e+00   3.5551883e-01  -1.9778760e-02
   3.6900000e+00   3.5524497e-01  -1.9817812e-02
   3.7000000e+00   3.6322537e-01  -1.9785843e-02
   3.7100000e+00   3.5712246e-01  -2.0160529e-02
   3.7200000e+00   3.4974103e-01  -2.0650953e-02
   3.7300000e+00   3.9862578e-01  -1.6803506e-02
   3.7400000e+00   4.0645388e-01  -1.6612272e-02
   3.7500000e+00   4.0640052e-01  -1.5504569e-02
   3.7600000e+00   4.0864253e-01  -1.5062650e-02
   3.7700000e+00   4.1175482e-01  -1.4714135e-02
   3.7800000e+00   4.0107494e-01  -1.6166737e-02
   3.7900000e+00   4.0189900e-01  -1.6102357e-02
   3.8000000e+00   4.0366210e-01  -1.6025292e-02
   3.8100000e+00   4.0454840e-01  -1.6024209e-02
   3.8200000e+00   4.0498313e-01  -1.6036182e-02
   3.8300000e+00   4.0522826e-01  -1.6047598e-02
   3.8400000e+00   4.0538524e-01  -1.6057668e-02
   3.8500000e+00   4.0548935e-01  -1.6066163e-02
   3.8600000e+00   4.0555852e-01  -1.6072893e-02
   3.8700000e+00   4.0559509e-01  -1.6075675e-02
   3.8800000e+00   4.0561886e-01  -1.6077836e-02
   3.8900000e+00   4.0563805e-01  -1.6080292e-02
   3.9000000e+00   4.0565474e-01  -1.6083013e-02
   3.9100000e+00   4.0566644e-01  -1.6085049e-02
   3.9200000e+00   4.0567843e-01  -1.6087476e-02
   3.9300000e+00   4.0568520e-01  -1.6088818e-02
   3.9400000e+00   4.0569582e-01  -1.6091231e-02
   3.9500000e+00   4.0569881e-01  -1.6091841e-02
   3.9600000e+00   4.0570533e-01  -1.6093367e-02
   3.9700000e+00   4.0570765e-01  -1.6093889e-02
   3.9800000e+00   4.0571174e-01  -1.6094866e-02
   3.9900000e+00   4.0571525e-01  -1.6095712e-02
   4.0000000e+00   4.0571806e-01  -1.6096394e-02
   4.0100000e+00   4.0572370e-01  -1.6097777e-02
   4.0200000e+00   4.0572607e-01  -1.6098356e-02
   4.0300000e+00   4.0573135e-01  -1.6099657e-02
   4.0400000e+00   4.0573490e-01  -1.6100532e-02
   4.0500000e+00   4.0574022e-01  -1.6101841e-02
   4.0600000e+00   4.0574487e-01  -1.6102989e-02
   4.0700000e+00   4.0574991e-01  -1.6104233e-02
   4.0800000e+00   4.0575429e-01  -1.6105312e-02
   4.0900000e+00   4.0575928e-01  -1.6106545e-02
   4.1000000e+00   4.0576400e-01  -1.6107708e-02
   4.1100000e+00   4.0576903e-01  -1.6108948e-02
   4.1200000e+00   4.0577397e-01  -1.6110169e-02
   4.1300000e+00   4.0577912e-01  -1.6111439e-02
   4.1400000e+00   4.0578351e-01  -1.6112523e-02
   4.1500000e+00   4.0578787e-01  -1.6113598e-02
   4.1600000e+00   4.0579223e-01  -1.6114675e-02
   4.1700000e+00   4.0579627e-01  -1.6115670e-02
   4.1800000e+00   4.0580055e-01  -1.6116726e-02
   4.1900000e+00   4.0580369e-01  -1.6117502e-02
   4.2000000e+00   4.0580763e-01  -1.6118475e-02
   4.2100000e+00   4.0581067e-01  -1.6119225e-02
   4.2200000e+00   4.0581423e-01  -1.6120103e-02
   4.2300000e+00   4.0581760e-01  -1.6120935e-02
   4.2400000e+00   4.0582165e-01  -1.6121935e-02
   4.2500000e+00   4.0582563e-01  -1.6122916e-02
   4.2600000e+00   4.0582892e-01  -1.6123727e-02
   4.2700000e+00   4.0583247e-01  -1.6124605e-02
   4.2800000e+00   4.0583575e-01  -1.6125414e-02
   4.2900000e+00   4.0583956e-01  -1.6126353e-02
   4.3000000e+00   4.0584343e-01  -1.6127307e-02
   4.3100000e+00   4.0584763e-01  -1.6128344e-02
   4.3200000e+00   4.0585199e-01  -1.6129420e-02
   4.3300000e+00   4.0585604e-01  -1.6130421e-02
   4.3400000e+00   4.0586025e-01  -1.6131458e-02
   4.3500000e+00   4.0586451e-01  -1.6132511e-02
   4.3600000e+00   4.0586890e-01  -1.6133595e-02
   4.3700000e+00   4.0587309e-01  -1.6134627e-02
   4.3800000e+00   4.0587713e-01  -1.6135625e-02
   4.3900000e+00   4.0588162e-01  -1.6136733e-02
   4.4000000e+00   4.0588606e-01  -1.6137828e-02
   4.4100000e+00   4.0589038e-01  -1.6138894e-02
   4.4200000e+00   4.0589464e-01  -1.6139946e-02
   4.4300000e+00   4.0589891e-01  -1.6141000e-02
   4.4400000e+00   4.0590324e-01  -1.6142067e-02
   4.4500000e+00   4.0590736e-01  -1.6143085e-02
   4.4600000e+00   4.0591153e-01  -1.6144112e-02
   4.4700000e+00   4.0591584e-01  -1.6145175e-02
   4.4800000e+00   4.0592012e-01  -1.6146233e-02
   4.4900000e+00   4.0592430e-01  -1.6147265e-02
   4.5000000e+00   4.0592848e-01  -1.6148296e-02
   4.5100000e+00   4.0593270e-01  -1.6149337e-02
   4.5200000e+00   4.0593688e-01  -1.6150368e-02
   4.5300000e+00   4.0594101e-01  -1.6151388e-02
   4.5400000e+00   4.0594518e-01  -1.6152416e-02
   4.5500000e+00   4.0594938e-01  -1.6153452e-02
   4.5600000e+00   4.0595356e-01  -1.6154484e-02
   4.5700000e+00   4.0595772e-01  -1.6155510e-02
   4.5800000e+00   4.0596187e-01  -1.6156535e-02
   4.5900000e+00   4.0596601e-01  -1.6157556e-02
   4.6000000e+00   4.0597008e-01  -1.6158562e-02
   4.6100000e+00   4.0597413e-01  -1.6159561e-02
   4.6200000e+00   4.0597824e-01  -1.6160574e-02
   4.6300000e+00   4.0598233e-01  -1.6161583e-02
   4.6400000e+00   4.0598636e-01  -1.6162578e-02
   4.6500000e+00   4.0599039e-01  -1.6163572e-02
   4.6600000e+00   4.0599444e-01  -1.6164571e-02
   4.6700000e+00   4.0599846e-01  -1.6165563e-02
   4.6800000e+00   4.0600241e-01  -1.6166538e-02
   4.6900000e+00   4.0600638e-01  -1.6167518e-02
   4.7000000e+00   4.0601040e-01  -1.6168510e-02
   4.7100000e+00   4.0601439e-01  -1.6169495e-02
   4.7200000e+00   4.0601835e-01  -1.6170472e-02
   4.7300000e+00   4.0602233e-01  -1.6171455e-02
   4.7400000e+00   4.0602636e-01  -1.6172448e-02
   4.7500000e+00   4.0603035e-01  -1.6173434e-02
   4.7600000e+00   4.0603432e-01  -1.6174414e-02
   4.7700000e+00   4.0603834e-01  -1.6175404e-02
   4.7800000e+00   4.0604237e-01  -1.6176399e-02
   4.7900000e+00   4.0604636e-01  -1.6177384e-02
   4.8000000e+00   4.0605036e-01  -1.6178370e-02
   4.8100000e+00   4.0605440e-01  -1.6179368e-02
