	time		p1		p2
   4.0000000e-01   2.7074756e-01  -9.6287072e-03
   4.1000000e-01   2.7073957e-01  -9.6255897e-03
   4.2000000e-01   2.7073009e-01  -9.6240532e-03
   4.3000000e-01   2.7071952e-01  -9.6234959e-03
   4.4000000e-01   2.7070913e-01  -9.6234461e-03
   4.5000000e-01   2.7070014e-01  -9.6236045e-03
   4.6000000e-01   2.7069061e-01  -9.6239786e-03
   4.7000000e-01   2.7068354e-01  -9.6243014e-03
   4.8000000e-01   2.7067587e-01  -9.6247196e-03
   4.9000000e-01   2.7066522e-01  -9.6253613e-03
   5.0000000e-01   2.7065822e-01  -9.6257864e-03
   5.1000000e-01   2.7065147e-01  -9.6262064e-03
   5.2000000e-01   2.7064411e-01  -9.6266709e-03
   5.3000000e-01   2.7063709e-01  -9.6271176e-03
   5.4000000e-01   2.7063131e-01  -9.6274863e-03
   5.5000000e-01   2.7062447e-01  -9.6279243e-03
   5.6000000e-01   2.7061775e-01  -9.6283546e-03
   5.7000000e-01   2.7061165e-01  -9.6287457e-03
   5.8000000e-01   2.7060523e-01  -9.6291579e-03
   5.9000000e-01   2.7059808e-01  -9.6296168e-03
   6.0000000e-01   2.7059128e-01  -9.6300531e-03
   6.1000000e-01   2.7058535e-01  -9.6304341e-03
   6.2000000e-01   2.7057915e-01  -9.6308323e-03
   6.3000000e-01   2.7057281e-01  -9.6312395e-03
   6.4000000e-01   2.7056701e-01  -9.6316115e-03
   6.5000000e-01   2.7056021e-01  -9.6320484e-03
   6.6000000e-01   2.7055374e-01  -9.6324639e-03
   6.7000000e-01   2.7054771e-01  -9.6328509e-03
   6.8000000e-01   2.7054123e-01  -9.6332665e-03
   6.9000000e-01   2.7053469e-01  -9.6336866e-03
   7.0000000e-01   2.8078359e-01  -1.2477553e-02
   7.1000000e-01   2.8000197e-01  -1.2173335e-02
   7.2000000e-01   2.7959950e-01  -1.1993669e-02
   7.3000000e-01   2.7973046e-01  -1.1812464e-02
   7.4000000e-01   2.8009180e-01  -1.1649197e-02
   7.5000000e-01   2.8046682e-01  -1.1511528e-02
   7.6000000e-01   2.8091519e-01  -1.1385081e-02
   7.7000000e-01   2.8121044e-01  -1.1300293e-02
   7.8000000e-01   2.8140448e-01  -1.1242795e-02
   7.9000000e-01   2.8171039e-01  -1.1174711e-02
   8.0000000e-01   2.8201881e-01  -1.1111822e-02
   8.1000000e-01   2.8224661e-01  -1.1066406e-02
   8.2000000e-01   2.8714093e-01  -1.3542866e-02
   8.3000000e-01   2.8773177e-01  -1.2957171e-02
   8.4000000e-01   2.8843185e-01  -1.2345555e-02
   8.5000000e-01   2.8921195e-01  -1.1963659e-02
   8.6000000e-01   2.8996523e-01  -1.1628046e-02
   8.7000000e-01   2.9066573e-01  -1.1310951e-02
   8.8000000e-01   2.9121815e-01  -1.1050385e-02
   8.9000000e-01   2.9167866e-01  -1.0820593e-02
   9.0000000e-01   2.7534965e-01  -1.5107949e-02
   9.1000000e-01   2.7600014e-01  -1.4672713e-02
   9.2000000e-01   2.7634675e-01  -1.4407197e-02
   9.3000000e-01   2.7658845e-01  -1.4245430e-02
   9.4000000e-01   2.7676159e-01  -1.4151940e-02
   9.5000000e-01   2.7689511e-01  -1.4102259e-02
   9.6000000e-01   2.7699980e-01  -1.4078979e-02
   9.7000000e-01   2.7708469e-01  -1.4074194e-02
   9.8000000e-01   2.7715316e-01  -1.4080986e-02
   9.9000000e-01   2.8372960e-01  -1.4952026e-02
   1.0000000e+00   2.8103022e-01  -1.4931119e-02
   1.0100000e+00   2.7908962e-01  -1.4904869e-02
   1.0200000e+00   2.7807910e-01  -1.4892124e-02
   1.0300000e+00   2.8271247e-01  -1.5083789e-02
   1.0400000e+00   2.8074091e-01  -1.4667069e-02
   1.0500000e+00   2.8026514e-01  -1.4339837e-02
   1.0600000e+00   2.8020447e-01  -1.4140716e-02
   1.0700000e+00   2.8025873e-01  -1.4046638e-02
   1.0800000e+00   2.8433149e-01  -1.6854216e-02
   1.0900000e+00   2.7972294e-01  -1.7589920e-02
   1.1000000e+00   2.7498773e-01  -1.8310123e-02
   1.1100000e+00   2.1277766e-01  -1.9784987e-02
   1.1200000e+00   2.5922515e-01  -1.5445726e-02
   1.1300000e+00   2.8044414e-01  -1.3555092e-02
   1.1400000e+00   3.0059909e-01  -1.1324260e-02
   1.1500000e+00   2.4239349e-01  -1.5946474e-02
   1.1600000e+00   3.0001964e-01  -1.5751813e-02
   1.1700000e+00   2.6296202e-01  -1.6489272e-02
   1.1800000e+00   3.0448820e-01  -1.0042175e-02
   1.1900000e+00   2.8299289e-01  -1.1233462e-02
   1.2000000e+00   2.8599044e-01  -9.9317820e-03
   1.2100000e+00   2.8613948e-01  -1.3978952e-02
   1.2200000e+00   2.8529381e-01  -1.4958932e-02
   1.2300000e+00   2.8356309e-01  -1.4266114e-02
   1.2400000e+00   2.7926100e-01  -1.7406348e-02
   1.2500000e+00   2.8009463e-01  -1.9025205e-02
   1.2600000e+00   2.7706469e-01  -1.9700466e-02
   1.2700000e+00   2.8661433e-01  -1.4407456e-02
   1.2800000e+00   2.8643150e-01  -1.3877936e-02
   1.2900000e+00   2.8663928e-01  -1.3522703e-02
   1.3000000e+00   2.8699782e-01  -1.3261510e-02
   1.3100000e+00   2.8725396e-01  -1.3110780e-02
   1.3200000e+00   2.8744666e-01  -1.3010911e-02
   1.3300000e+00   2.8761489e-01  -1.2926741e-02
   1.3400000e+00   2.8776088e-01  -1.2853406e-02
   1.3500000e+00   2.8570175e-01  -1.3107391e-02
   1.3600000e+00   2.9854606e-01  -1.2822634e-02
   1.3700000e+00   2.9843142e-01  -1.2696828e-02
   1.3800000e+00   2.9837674e-01  -1.2651230e-02
   1.3900000e+00   2.9837584e-01  -1.2628401e-02
   1.4000000e+00   2.9839864e-01  -1.2606272e-02
   1.4100000e+00   2.9842255e-01  -1.2588106e-02
   1.4200000e+00   2.9844804e-01  -1.2570142e-02
   1.4300000e+00   2.9847047e-01  -1.2554619e-02
   1.4400000e+00   2.9849436e-01  -1.2538192e-02
   1.4500000e+00   2.9087201e-01  -1.6653683e-02
   1.4600000e+00   2.8173995e-01  -1.3841893e-02
   1.4700000e+00   2.8146806e-01  -1.2744238e-02
   1.4800000e+00   2.8137583e-01  -1.2064104e-02
   1.4900000e+00   2.6071588e-01  -1.4567810e-02
   1.5000000e+00   2.9284103e-01  -1.3935967e-02
   1.5100000e+00   1.7694727e-01  -1.3016680e-02
   1.5200000e+00   1.7537001e-01  -1.2503262e-02
   1.5300000e+00   1.7448211e-01  -1.2363651e-02
   1.5400000e+00   1.4951026e-01  -1.0119014e-02
   1.5500000e+00   1.4899421e-01  -9.3040876e-03
   1.5600000e+00   1.4830902e-01  -9.1375579e-03
   1.5700000e+00   1.4756767e-01  -9.0930865e-03
   1.5800000e+00   1.4694276e-01  -9.0749169e-03
   1.5900000e+00   1.6246899e-01  -1.4088918e-02
   1.6000000e+00   1.6215929e-01  -1.1646695e-02
   1.6100000e+00   2.7811539e-01  -1.8453571e-02
   1.6200000e+00   2.7385987e-01  -1.9282179e-02
   1.6300000e+00   1.8564171e-01  -1.3686420e-02
   1.6400000e+00   2.8632477e-01  -1.6328357e-02
   1.6500000e+00   2.9193221e-01  -1.8748918e-02
   1.6600000e+00   2.7121277e-01  -1.7740515e-02
   1.6700000e+00   2.7203822e-01  -1.7635550e-02
   1.6800000e+00   2.7219341e-01  -1.7526792e-02
   1.6900000e+00   2.7240763e-01  -1.7376596e-02
   1.7000000e+00   2.7259468e-01  -1.7245447e-02
   1.7100000e+00   2.7274861e-01  -1.7137525e-02
   1.7200000e+00   2.7288331e-01  -1.7043082e-02
   1.7300000e+00   2.8789362e-01  -1.2455213e-02
   1.7400000e+00   2.8847316e-01  -1.2112655e-02
   1.7500000e+00   2.8886233e-01  -1.1729760e-02
   1.7600000e+00   2.4647270e-01  -1.1607854e-02
   1.7700000e+00   2.9657136e-01  -1.2758753e-02
   1.7800000e+00   2.7190021e-01  -2.0799309e-02
   1.7900000e+00   2.7668860e-01  -1.7910432e-02
   1.8000000e+00   2.5831601e-01  -1.5863002e-02
   1.8100000e+00   2.4263310e-01  -1.4131086e-02
   1.8200000e+00   2.7554416e-01  -1.3600322e-02
   1.8300000e+00   2.7333401e-01  -1.1949595e-02
   1.8400000e+00   2.6945202e-01  -1.5258079e-02
   1.8500000e+00   2.7476020e-01  -1.4976561e-02
   1.8600000e+00   2.8132831e-01  -1.8240133e-02
   1.8700000e+00   3.0480770e-01  -1.8352914e-02
   1.8800000e+00   2.9900541e-01  -1.8151087e-02
   1.8900000e+00   2.9600563e-01  -1.8120168e-02
   1.9000000e+00   2.9164441e-01  -1.7885861e-02
   1.9100000e+00   2.9150818e-01  -1.7795447e-02
   1.9200000e+00   2.9170970e-01  -1.7725170e-02
   1.9300000e+00   2.9191827e-01  -1.7664959e-02
   1.9400000e+00   2.9201575e-01  -1.7621342e-02
   1.9500000e+00   2.9209044e-01  -1.7591392e-02
   1.9600000e+00   2.8388805e-01  -1.8774062e-02
   1.9700000e+00   2.8076490e-01  -1.8954578e-02
   1.9800000e+00   3.1142213e-01  -1.7984256e-02
   1.9900000e+00   3.2072311e-01  -1.8226073e-02
   2.0000000e+00   3.4579860e-01  -1.8275810e-02
   2.0100000e+00   3.4536180e-01  -1.8255042e-02
   2.0200000e+00   3.4440091e-01  -1.8222268e-02
   2.0300000e+00   3.4287754e-01  -1.8184154e-02
   2.0400000e+00   3.4120693e-01  -1.8149146e-02
   2.0500000e+00   3.3963410e-01  -1.8120087e-02
   2.0600000e+00   3.3834769e-01  -1.8098432e-02
   2.0700000e+00   3.3718458e-01  -1.8080644e-02
   2.0800000e+00   3.3610433e-01  -1.8339325e-02
   2.0900000e+00   3.3350977e-01  -1.8294125e-02
   2.1000000e+00   3.3093329e-01  -1.8252253e-02
   2.1100000e+00   3.2906094e-01  -1.8225473e-02
   2.1200000e+00   3.2795547e-01  -1.8212074e-02
   2.1300000e+00   3.2737404e-01  -1.8206397e-02
   2.1400000e+00   3.2707184e-01  -1.8206138e-02
   2.1500000e+00   3.2691317e-01  -1.8207805e-02
   2.1600000e+00   3.2682514e-01  -1.8209891e-02
   2.1700000e+00   3.2676927e-01  -1.8212137e-02
   2.1800000e+00   3.2672132e-01  -1.8215011e-02
   2.1900000e+00   3.2668368e-01  -1.8217633e-02
   2.2000000e+00   3.2665132e-01  -1.8220101e-02
   2.2100000e+00   3.5082988e-01  -1.8376270e-02
   2.2200000e+00   3.5388189e-01  -1.8381634e-02
   2.2300000e+00   3.5619183e-01  -1.8386026e-02
   2.2400000e+00   3.5788561e-01  -1.8389008e-02
   2.2500000e+00   3.5898284e-01  -1.8390836e-02
   2.2600000e+00   3.5966838e-01  -1.8391947e-02
   2.2700000e+00   3.5815193e-01  -1.8372621e-02
   2.2800000e+00   3.6224087e-01  -1.8346883e-02
   2.2900000e+00   3.6519622e-01  -1.8311663e-02
   2.3000000e+00   3.5805990e-01  -1.8459835e-02
   2.3100000e+00   3.6323101e-01  -1.8444016e-02
   2.3200000e+00   3.6559714e-01  -1.8431380e-02
   2.3300000e+00   3.6625126e-01  -1.8424540e-02
   2.3400000e+00   3.6646797e-01  -1.8419827e-02
   2.3500000e+00   3.6658091e-01  -1.8415581e-02
   2.3600000e+00   3.5502165e-01  -1.8581238e-02
   2.3700000e+00   3.6153636e-01  -1.8495686e-02
   2.3800000e+00   3.5384680e-01  -1.8732476e-02
   2.3900000e+00   3.5904246e-01  -1.8819619e-02
   2.4000000e+00   3.6245419e-01  -1.8894975e-02
   2.4100000e+00   3.6435289e-01  -1.8940208e-02
   2.4200000e+00   3.6534033e-01  -1.8963902e-02
   2.4300000e+00   3.6585269e-01  -1.8973415e-02
   2.4400000e+00   3.5703349e-01  -1.8659046e-02
   2.4500000e+00   3.6074079e-01  -1.8666392e-02
   2.4600000e+00   3.6408492e-01  -1.8694601e-02
   2.4700000e+00   3.6574129e-01  -1.8712227e-02
   2.4800000e+00   3.5431851e-01  -1.8513402e-02
   2.4900000e+00   3.5720315e-01  -1.8489004e-02
   2.5000000e+00   3.6027349e-01  -1.8475759e-02
   2.5100000e+00   3.5677466e-01  -1.8518083e-02
   2.5200000e+00   3.5953691e-01  -1.8484071e-02
   2.5300000e+00   3.6228069e-01  -1.8412714e-02
   2.5400000e+00   3.5443822e-01  -1.8411221e-02
   2.5500000e+00   3.5648874e-01  -1.8442167e-02
   2.5600000e+00   3.5839389e-01  -1.8473946e-02
   2.5700000e+00   3.5978835e-01  -1.8496111e-02
   2.5800000e+00   3.6069998e-01  -1.8510849e-02
   2.5900000e+00   3.6123949e-01  -1.8520644e-02
   2.6000000e+00   3.6157037e-01  -1.8529045e-02
   2.6100000e+00   3.6177995e-01  -1.8537756e-02
   2.6200000e+00   3.6191658e-01  -1.8545162e-02
   2.6300000e+00   3.6201328e-01  -1.8552208e-02
   2.6400000e+00   3.6208849e-01  -1.8559429e-02
   2.6500000e+00   3.6215122e-01  -1.8566994e-02
   2.6600000e+00   3.6220087e-01  -1.8573902e-02
   2.6700000e+00   3.6224050e-01  -1.8579933e-02
   2.6800000e+00   3.5731906e-01  -1.8582667e-02
   2.6900000e+00   3.5873971e-01  -1.8609072e-02
   2.7000000e+00   3.5982016e-01  -1.8630151e-02
   2.7100000e+00   3.6074425e-01  -1.8650271e-02
   2.7200000e+00   3.6150343e-01  -1.8667844e-02
   2.7300000e+00   3.6208291e-01  -1.8681641e-02
   2.7400000e+00   3.5288463e-01  -1.8485014e-02
   2.7500000e+00   3.5311477e-01  -1.8479620e-02
   2.7600000e+00   3.5334101e-01  -1.8475215e-02
   2.7700000e+00   3.5357783e-01  -1.8470779e-02
   2.7800000e+00   3.5380661e-01  -1.8466348e-02
   2.7900000e+00   3.5402250e-01  -1.8461987e-02
   2.8000000e+00   3.5422809e-01  -1.8457476e-02
   2.8100000e+00   3.5440952e-01  -1.8453775e-02
   2.8200000e+00   3.5457681e-01  -1.8450092e-02
   2.8300000e+00   3.5472715e-01  -1.8446524e-02
   2.8400000e+00   3.5485991e-01  -1.8443059e-02
   2.8500000e+00   3.5497482e-01  -1.8440042e-02
   2.8600000e+00   3.5507253e-01  -1.8437489e-02
   2.8700000e+00   3.5515994e-01  -1.8434985e-02
   2.8800000e+00   3.5523546e-01  -1.8432633e-02
   2.8900000e+00   3.5529930e-01  -1.8430583e-02
   2.9000000e+00   3.5535398e-01  -1.8428743e-02
   2.9100000e+00   3.5540255e-01  -1.8427034e-02
   2.9200000e+00   3.5544535e-01  -1.8425454e-02
   2.9300000e+00   3.5548254e-01  -1.8424093e-02
   2.9400000e+00   3.5551464e-01  -1.8422913e-02
   2.9500000e+00   3.5554406e-01  -1.8421798e-02
   2.9600000e+00   3.5557105e-01  -1.8420747e-02
   2.9700000e+00   3.5259943e-01  -1.8555771e-02
   2.9800000e+00   3.5273516e-01  -1.8556646e-02
   2.9900000e+00   3.5289130e-01  -1.8556611e-02
   3.0000000e+00   3.5304406e-01  -1.8555928e-02
   3.0100000e+00   3.5318769e-01  -1.8555169e-02
   3.0200000e+00   3.5332175e-01  -1.8554780e-02
   3.0300000e+00   3.5344850e-01  -1.8554509e-02
   3.0400000e+00   3.5357248e-01  -1.8554434e-02
   3.0500000e+00   3.5368621e-01  -1.8554305e-02
   3.0600000e+00   3.5379151e-01  -1.8554321e-02
   3.0700000e+00   3.5388927e-01  -1.8554506e-02
   3.0800000e+00   3.5398045e-01  -1.8554476e-02
   3.0900000e+00   3.5406380e-01  -1.8554421e-02
   3.1000000e+00   3.5414105e-01  -1.8554466e-02
   3.1100000e+00   3.5421250e-01  -1.8554599e-02
   3.1200000e+00   3.5427834e-01  -1.8554654e-02
   3.1300000e+00   3.5433801e-01  -1.8554675e-02
   3.1400000e+00   3.5439274e-01  -1.8554733e-02
   3.1500000e+00   3.5444360e-01  -1.8554901e-02
   3.1600000e+00   3.5449097e-01  -1.8555118e-02
   3.1700000e+00   3.5453312e-01  -1.8555271e-02
   3.1800000e+00   3.5457182e-01  -1.8555469e-02
   3.1900000e+00   3.5460854e-01  -1.8555770e-02
   3.2000000e+00   3.5464239e-01  -1.8556098e-02
   3.2100000e+00   3.5467258e-01  -1.8556396e-02
   3.2200000e+00   3.5470053e-01  -1.8556725e-02
   3.2300000e+00   3.5472747e-01  -1.8557152e-02
   3.2400000e+00   3.5475238e-01  -1.8557598e-02
   3.2500000e+00   3.5477470e-01  -1.8558014e-02
   3.2600000e+00   3.5479546e-01  -1.8558443e-02
   3.2700000e+00   3.5481597e-01  -1.8558964e-02
   3.2800000e+00   3.5483485e-01  -1.8559472e-02
   3.2900000e+00   3.5485164e-01  -1.8559926e-02
   3.3000000e+00   3.5486780e-01  -1.8560418e-02
   3.3100000e+00   3.5488383e-01  -1.8560976e-02
   3.3200000e+00   3.5343896e-01  -1.8582641e-02
   3.3300000e+00   3.5354511e-01  -1.8584366e-02
   3.3400000e+00   3.5360486e-01  -1.8583557e-02
   3.3500000e+00   3.5366120e-01  -1.8582885e-02
   3.3600000e+00   3.5371359e-01  -1.8582198e-02
   3.3700000e+00   3.5376269e-01  -1.8581432e-02
   3.3800000e+00   3.5380600e-01  -1.8580192e-02
   3.3900000e+00   3.5384637e-01  -1.8578849e-02
   3.4000000e+00   3.5388397e-01  -1.8577508e-02
   3.4100000e+00   3.5391785e-01  -1.8576090e-02
   3.4200000e+00   3.5394939e-01  -1.8574711e-02
   3.4300000e+00   3.5397885e-01  -1.8573347e-02
   3.4400000e+00   3.5400638e-01  -1.8571998e-02
   3.4500000e+00   3.5403215e-01  -1.8570516e-02
   3.4600000e+00   3.5405614e-01  -1.8569246e-02
   3.4700000e+00   3.5407865e-01  -1.8568027e-02
   3.4800000e+00   3.5409994e-01  -1.8566795e-02
   3.4900000e+00   3.5412001e-01  -1.8565510e-02
   3.5000000e+00   3.5413897e-01  -1.8564292e-02
   3.5100000e+00   3.5415685e-01  -1.8563151e-02
   3.5200000e+00   3.5417384e-01  -1.8562018e-02
   3.5300000e+00   3.5418993e-01  -1.8560892e-02
   3.5400000e+00   3.5420515e-01  -1.8559828e-02
   3.5500000e+00   3.5421958e-01  -1.8558798e-02
   3.5600000e+00   3.5423339e-01  -1.8557782e-02
   3.5700000e+00   3.5424647e-01  -1.8556784e-02
   3.5800000e+00   3.5425891e-01  -1.8555840e-02
   3.5900000e+00   3.5427074e-01  -1.8554932e-02
   3.6000000e+00   3.5428205e-01  -1.8554050e-02
   3.6100000e+00   3.5429283e-01  -1.8553208e-02
   3.6200000e+00   3.5430303e-01  -1.8552401e-02
   3.6300000e+00   3.5431273e-01  -1.8551617e-02
   3.6400000e+00   3.5432197e-01  -1.8550852e-02
   3.6500000e+00   3.5433077e-01  -1.8550124e-02
   3.6600000e+00   3.5433913e-01  -1.8549431e-02
   3.6700000e+00   3.5434711e-01  -1.8548747e-02
   3.6800000e+00   3.5435473e-01  -1.8548084e-02
   3.6900000e+00   3.5436199e-01  -1.8547457e-02
   3.7000000e+00   3.5436892e-01  -1.8546854e-02
   3.7100000e+00   3.5437555e-01  -1.8546260e-02
   3.7200000e+00   3.5438187e-01  -1.8545678e-02
   3.7300000e+00   3.5438791e-01  -1.8545129e-02
   3.7400000e+00   3.5439368e-01  -1.8544599e-02
   3.7500000e+00   3.5439921e-01  -1.8544074e-02
   3.7600000e+00   3.5440450e-01  -1.8543564e-02
   3.7700000e+00   3.5440956e-01  -1.8543082e-02
   3.7800000e+00   3.5441440e-01  -1.8542615e-02
   3.7900000e+00   3.5441904e-01  -1.8542153e-02
   3.8000000e+00   3.5442348e-01  -1.8541701e-02
   3.8100000e+00   3.5442772e-01  -1.8541270e-02
   3.8200000e+00   3.5443178e-01  -1.8540854e-02
   3.8300000e+00   3.5443568e-01  -1.8540444e-02
   3.8400000e+00   3.5443940e-01  -1.8540043e-02
   3.8500000e+00   3.5444297e-01  -1.8539657e-02
   3.8600000e+00   3.5444639e-01  -1.8539284e-02
   3.8700000e+00   3.5444966e-01  -1.8538916e-02
   3.8800000e+00   3.5445280e-01  -1.8538555e-02
   3.8900000e+00   3.5445581e-01  -1.8538206e-02
   3.9000000e+00   3.5445869e-01  -1.8537869e-02
   3.9100000e+00   3.5446145e-01  -1.8537539e-02
   3.9200000e+00   3.5446410e-01  -1.8537214e-02
   3.9300000e+00   3.5453827e-01  -1.8676168e-02
   3.9400000e+00   3.5471404e-01  -1.8684302e-02
   3.9500000e+00   3.5477913e-01  -1.8683272e-02
   3.9600000e+00   3.5483549e-01  -1.8681977e-02
   3.9700000e+00   3.5489367e-01  -1.8680949e-02
   3.9800000e+00   3.5495115e-01  -1.8679920e-02
   3.9900000e+00   3.5500659e-01  -1.8678595e-02
   4.0000000e+00   3.5505967e-01  -1.8677173e-02
   4.0100000e+00   3.5511362e-01  -1.8675942e-02
   4.0200000e+00   3.5516339e-01  -1.8674734e-02
   4.0300000e+00   3.5521225e-01  -1.8673463e-02
   4.0400000e+00   3.5526111e-01  -1.8672247e-02
   4.0500000e+00   3.5530971e-01  -1.8671080e-02
   4.0600000e+00   3.5535531e-01  -1.8670030e-02
   4.0700000e+00   3.5540238e-01  -1.8669022e-02
   4.0800000e+00   3.5545085e-01  -1.8668071e-02
   4.0900000e+00   3.5549848e-01  -1.8667133e-02
   4.1000000e+00   3.5554393e-01  -1.8666267e-02
   4.1100000e+00   3.5558868e-01  -1.8665430e-02
   4.1200000e+00   3.5563368e-01  -1.8664626e-02
   4.1300000e+00   3.5567717e-01  -1.8663852e-02
   4.1400000e+00   3.5571806e-01  -1.8663118e-02
   4.1500000e+00   3.5575762e-01  -1.8662407e-02
   4.1600000e+00   3.5579602e-01  -1.8661711e-02
   4.1700000e+00   3.5583264e-01  -1.8661034e-02
   4.1800000e+00   3.5586705e-01  -1.8660395e-02
   4.1900000e+00   3.5589978e-01  -1.8659776e-02
   4.2000000e+00   3.5593128e-01  -1.8659173e-02
   4.2100000e+00   3.5596080e-01  -1.8658596e-02
   4.2200000e+00   3.5598863e-01  -1.8658046e-02
   4.2300000e+00   3.5601483e-01  -1.8657515e-02
   4.2400000e+00   3.5603943e-01  -1.8656999e-02
   4.2500000e+00   3.5454748e-01  -1.8701410e-02
   4.2600000e+00   3.5486195e-01  -1.8687836e-02
   4.2700000e+00   3.5514989e-01  -1.8676954e-02
   4.2800000e+00   3.5539409e-01  -1.8667147e-02
   4.2900000e+00   3.5560096e-01  -1.8659217e-02
   4.3000000e+00   3.5578130e-01  -1.8653487e-02
   4.3100000e+00   3.5593879e-01  -1.8649335e-02
   4.3200000e+00   3.5607632e-01  -1.8645719e-02
   4.3300000e+00   3.5619656e-01  -1.8643286e-02
   4.3400000e+00   3.5630703e-01  -1.8641621e-02
   4.3500000e+00   3.5640827e-01  -1.8640299e-02
   4.3600000e+00   3.5650329e-01  -1.8639772e-02
   4.3700000e+00   3.5659199e-01  -1.8639809e-02
   4.3800000e+00   3.5667778e-01  -1.8640729e-02
   4.3900000e+00   3.5675471e-01  -1.8641240e-02
   4.4000000e+00   3.5682654e-01  -1.8641945e-02
   4.4100000e+00   3.5689525e-01  -1.8643070e-02
   4.4200000e+00   3.5696196e-01  -1.8644695e-02
   4.4300000e+00   3.5702344e-01  -1.8646195e-02
   4.4400000e+00   3.5708017e-01  -1.8647633e-02
   4.4500000e+00   3.5713493e-01  -1.8649317e-02
   4.4600000e+00   3.5718924e-01  -1.8651413e-02
   4.4700000e+00   3.5723985e-01  -1.8653444e-02
   4.4800000e+00   3.5728810e-01  -1.8655537e-02
   4.4900000e+00   3.5733526e-01  -1.8657820e-02
   4.5000000e+00   3.5738201e-01  -1.8660351e-02
   4.5100000e+00   3.5742519e-01  -1.8662754e-02
   4.5200000e+00   3.5746677e-01  -1.8665229e-02
   4.5300000e+00   3.5750710e-01  -1.8667783e-02
   4.5400000e+00   3.5754496e-01  -1.8670241e-02
   4.5500000e+00   3.5757962e-01  -1.8672509e-02
   4.5600000e+00   3.5761270e-01  -1.8674757e-02
   4.5700000e+00   3.5764637e-01  -1.8677207e-02
   4.5800000e+00   3.5767806e-01  -1.8679544e-02
   4.5900000e+00   3.5770739e-01  -1.8681710e-02
   4.6000000e+00   3.5773649e-01  -1.8683940e-02
   4.6100000e+00   3.5776596e-01  -1.8686306e-02
   4.6200000e+00   3.5779489e-01  -1.8688697e-02
   4.6300000e+00   3.5782306e-01  -1.8691077e-02
   4.6400000e+00   3.5785138e-01  -1.8693534e-02
   4.6500000e+00   3.5787861e-01  -1.8695933e-02
   4.6600000e+00   3.5250996e-01  -1.8638616e-02
   4.6700000e+00   3.5276662e-01  -1.8631520e-02
   4.6800000e+00   3.5299861e-01  -1.8625558e-02
   4.6900000e+00   3.5321366e-01  -1.8620180e-02
   4.7000000e+00   3.5341892e-01  -1.8615029e-02
   4.7100000e+00   3.5360447e-01  -1.8610731e-02
   4.7200000e+00   3.5377151e-01  -1.8606924e-02
   4.7300000e+00   3.5392096e-01  -1.8603428e-02
   4.7400000e+00   3.5405852e-01  -1.8600329e-02
   4.7500000e+00   3.5417976e-01  -1.8597810e-02
   4.7600000e+00   3.5428669e-01  -1.8596047e-02
   4.7700000e+00   3.5437927e-01  -1.8594818e-02
   4.7800000e+00   3.5446346e-01  -1.8593861e-02
   4.7900000e+00   3.5454236e-01  -1.8593357e-02
   4.8000000e+00   3.5461278e-01  -1.8593327e-02
   4.8100000e+00   3.5467429e-01  -1.8593642e-02
