	time		p1		p2
   4.7100000e+00   3.7872159e-01  -1.3472813e-02
   4.7200000e+00   3.7872146e-01  -1.3472814e-02
   4.7300000e+00   3.7872134e-01  -1.3472816e-02
   4.7400000e+00   3.7872122e-01  -1.3472818e-02
   4.7500000e+00   3.7872110e-01  -1.3472819e-02
   4.7600000e+00   3.7872098e-01  -1.3472821e-02
   4.7700000e+00   3.7872085e-01  -1.3472823e-02
   4.7800000e+00   3.7872073e-01  -1.3472824e-02
   4.7900000e+00   3.7872061e-01  -1.3472826e-02
   4.8000000e+00   3.7872049e-01  -1.3472828e-02
   4.8100000e+00   3.7872037e-01  -1.3472829e-02
   4.8200000e+00   3.7872024e-01  -1.3472831e-02
   4.8300000e+00   3.7872012e-01  -1.3472833e-02
   4.8400000e+00   3.7872000e-01  -1.3472835e-02
   4.8500000e+00   3.7871988e-01  -1.3472836e-02
   4.8600000e+00   3.7871976e-01  -1.3472838e-02
   4.8700000e+00   3.7871963e-01  -1.3472840e-02
   4.8800000e+00   3.7871951e-01  -1.3472841e-02
   4.8900000e+00   3.7871939e-01  -1.3472843e-02
   4.9000000e+00   3.7871927e-01  -1.3472845e-02
   4.9100000e+00   3.7871915e-01  -1.3472846e-02
   4.9200000e+00   3.7871902e-01  -1.3472848e-02
   4.9300000e+00   3.7871890e-01  -1.3472850e-02
   4.9400000e+00   3.7871878e-01  -1.3472851e-02
   4.9500000e+00   3.7871866e-01  -1.3472853e-02
   4.9600000e+00   3.7871854e-01  -1.3472855e-02
   4.9700000e+00   3.7871841e-01  -1.3472856e-02
   4.9800000e+00   3.7871829e-01  -1.3472858e-02
   4.9900000e+00   3.7871817e-01  -1.3472860e-02
   5.0000000e+00   3.7871805e-01  -1.3472862e-02
   5.0100000e+00   3.7871793e-01  -1.3472863e-02
   5.0200000e+00   3.7871781e-01  -1.3472865e-02
   5.0300000e+00   3.7871768e-01  -1.3472867e-02
   5.0400000e+00   3.7871756e-01  -1.3472868e-02
   5.0500000e+00   3.7871744e-01  -1.3472870e-02
   5.0600000e+00   3.7871732e-01  -1.3472872e-02
   5.0700000e+00   3.7871720e-01  -1.3472873e-02
   5.0800000e+00   3.7871708e-01  -1.3472875e-02
   5.0900000e+00   3.7871695e-01  -1.3472877e-02
   5.1000000e+00   3.7871683e-01  -1.3472878e-02
   5.1100000e+00   3.7871671e-01  -1.3472880e-02
   5.1200000e+00   3.7871659e-01  -1.3472882e-02
   5.1300000e+00   3.7871647e-01  -1.3472883e-02
   5.1400000e+00   3.7871635e-01  -1.3472885e-02
   5.1500000e+00   3.7871622e-01  -1.3472887e-02
   5.1600000e+00   3.7871610e-01  -1.3472888e-02
   5.1700000e+00   3.7871598e-01  -1.3472890e-02
   5.1800000e+00   3.7871586e-01  -1.3472892e-02
   5.1900000e+00   3.7871574e-01  -1.3472894e-02
   5.2000000e+00   3.7871562e-01  -1.3472895e-02
   5.2100000e+00   3.7871550e-01  -1.3472897e-02
   5.2200000e+00   3.7871537e-01  -1.3472899e-02
   5.2300000e+00   3.7871525e-01  -1.3472900e-02
   5.2400000e+00   3.7871513e-01  -1.3472902e-02
   5.2500000e+00   3.7871501e-01  -1.3472904e-02
   5.2600000e+00   3.7871489e-01  -1.3472905e-02
   5.2700000e+00   3.7871477e-01  -1.3472907e-02
   5.2800000e+00   3.7871465e-01  -1.3472909e-02
   5.2900000e+00   3.7871452e-01  -1.3472910e-02
   5.3000000e+00   3.7871440e-01  -1.3472912e-02
   5.3100000e+00   3.7871428e-01  -1.3472914e-02
   5.3200000e+00   3.7871416e-01  -1.3472915e-02
   5.3300000e+00   3.7871404e-01  -1.3472917e-02
   5.3400000e+00   3.7871392e-01  -1.3472919e-02
   5.3500000e+00   3.7871380e-01  -1.3472920e-02
   5.3600000e+00   3.7871368e-01  -1.3472922e-02
   5.3700000e+00   3.7871355e-01  -1.3472924e-02
   5.3800000e+00   3.7871343e-01  -1.3472925e-02
   5.3900000e+00   3.7871331e-01  -1.3472927e-02
   5.4000000e+00   3.7871319e-01  -1.3472929e-02
   5.4100000e+00   3.7871307e-01  -1.3472930e-02
   5.4200000e+00   3.7871295e-01  -1.3472932e-02
   5.4300000e+00   3.7871283e-01  -1.3472934e-02
   5.4400000e+00   3.7871271e-01  -1.3472935e-02
   5.4500000e+00   3.7871259e-01  -1.3472937e-02
   5.4600000e+00   3.7871246e-01  -1.3472939e-02
   5.4700000e+00   3.7871234e-01  -1.3472941e-02
   5.4800000e+00   3.7871222e-01  -1.3472942e-02
   5.4900000e+00   3.7871210e-01  -1.3472944e-02
   5.5000000e+00   3.7871198e-01  -1.3472946e-02
   5.5100000e+00   3.7871186e-01  -1.3472947e-02
   5.5200000e+00   3.7871174e-01  -1.3472949e-02
   5.5300000e+00   3.7871162e-01  -1.3472951e-02
   5.5400000e+00   3.7871150e-01  -1.3472952e-02
   5.5500000e+00   3.7871138e-01  -1.3472954e-02
   5.5600000e+00   3.7871126e-01  -1.3472956e-02
   5.5700000e+00   3.7871113e-01  -1.3472957e-02
   5.5800000e+00   3.7871101e-01  -1.3472959e-02
   5.5900000e+00   3.7871089e-01  -1.3472961e-02
   5.6000000e+00   3.7871077e-01  -1.3472962e-02
   5.6100000e+00   3.7871065e-01  -1.3472964e-02
   5.6200000e+00   3.7871053e-01  -1.3472966e-02
   5.6300000e+00   3.7871041e-01  -1.3472967e-02
   5.6400000e+00   3.7871029e-01  -1.3472969e-02
   5.6500000e+00   3.7871017e-01  -1.3472971e-02
   5.6600000e+00   3.7871005e-01  -1.3472972e-02
   5.6700000e+00   3.7870993e-01  -1.3472974e-02
   5.6800000e+00   3.7870981e-01  -1.3472976e-02
   5.6900000e+00   3.7870969e-01  -1.3472977e-02
   5.7000000e+00   3.7870956e-01  -1.3472979e-02
   5.7100000e+00   3.7870944e-01  -1.3472981e-02
   5.7200000e+00   3.7870932e-01  -1.3472982e-02
   5.7300000e+00   3.7870920e-01  -1.3472984e-02
   5.7400000e+00   3.7870908e-01  -1.3472986e-02
   5.7500000e+00   3.7870896e-01  -1.3472987e-02
   5.7600000e+00   3.7870884e-01  -1.3472989e-02
   5.7700000e+00   3.7870872e-01  -1.3472991e-02
   5.7800000e+00   3.7870860e-01  -1.3472992e-02
   5.7900000e+00   3.7870848e-01  -1.3472994e-02
   5.8000000e+00   3.7870836e-01  -1.3472996e-02
   5.8100000e+00   3.7870824e-01  -1.3472997e-02
   5.8200000e+00   3.7870812e-01  -1.3472999e-02
   5.8300000e+00   3.7870800e-01  -1.3473001e-02
   5.8400000e+00   3.7870788e-01  -1.3473002e-02
   5.8500000e+00   3.7870776e-01  -1.3473004e-02
   5.8600000e+00   3.7870764e-01  -1.3473006e-02
   5.8700000e+00   3.7870752e-01  -1.3473007e-02
   5.8800000e+00   3.7870740e-01  -1.3473009e-02
   5.8900000e+00   3.7870728e-01  -1.3473011e-02
   5.9000000e+00   3.7870716e-01  -1.3473012e-02
   5.9100000e+00   3.7870704e-01  -1.3473014e-02
   5.9200000e+00   3.7870692e-01  -1.3473016e-02
   5.9300000e+00   3.7870680e-01  -1.3473017e-02
   5.9400000e+00   3.7870668e-01  -1.3473019e-02
   5.9500000e+00   3.7870656e-01  -1.3473021e-02
   5.9600000e+00   3.7870644e-01  -1.3473022e-02
   5.9700000e+00   3.7870632e-01  -1.3473024e-02
   5.9800000e+00   3.7870619e-01  -1.3473026e-02
   5.9900000e+00   3.7870607e-01  -1.3473027e-02
   6.0000000e+00   3.7870595e-01  -1.3473029e-02
   6.0100000e+00   3.7870583e-01  -1.3473031e-02
   6.0200000e+00   3.7870571e-01  -1.3473032e-02
   6.0300000e+00   3.7870559e-01  -1.3473034e-02
   6.0400000e+00   3.7870547e-01  -1.3473036e-02
   6.0500000e+00   3.7870535e-01  -1.3473037e-02
   6.0600000e+00   3.7870523e-01  -1.3473039e-02
   6.0700000e+00   3.7870511e-01  -1.3473041e-02
   6.0800000e+00   3.7870499e-01  -1.3473042e-02
   6.0900000e+00   3.7870488e-01  -1.3473044e-02
   6.1000000e+00   3.7870476e-01  -1.3473046e-02
   6.1100000e+00   3.7870464e-01  -1.3473047e-02
   6.1200000e+00   3.7870452e-01  -1.3473049e-02
   6.1300000e+00   3.7870440e-01  -1.3473051e-02
   6.1400000e+00   3.7870428e-01  -1.3473052e-02
   6.1500000e+00   3.7870416e-01  -1.3473054e-02
   6.1600000e+00   3.7870404e-01  -1.3473055e-02
   6.1700000e+00   3.7870392e-01  -1.3473057e-02
   6.1800000e+00   3.7870380e-01  -1.3473059e-02
   6.1900000e+00   3.7870368e-01  -1.3473060e-02
   6.2000000e+00   3.7870356e-01  -1.3473062e-02
   6.2100000e+00   3.7870344e-01  -1.3473064e-02
   6.2200000e+00   3.7870332e-01  -1.3473065e-02
   6.2300000e+00   3.7870320e-01  -1.3473067e-02
   6.2400000e+00   3.7870308e-01  -1.3473069e-02
   6.2500000e+00   3.7870296e-01  -1.3473070e-02
   6.2600000e+00   3.7870284e-01  -1.3473072e-02
   6.2700000e+00   3.7870272e-01  -1.3473074e-02
   6.2800000e+00   3.7870260e-01  -1.3473075e-02
   6.2900000e+00   3.7870248e-01  -1.3473077e-02
   6.3000000e+00   3.7870236e-01  -1.3473079e-02
   6.3100000e+00   3.7870224e-01  -1.3473080e-02
   6.3200000e+00   3.7870212e-01  -1.3473082e-02
   6.3300000e+00   3.7870200e-01  -1.3473084e-02
   6.3400000e+00   3.7870188e-01  -1.3473085e-02
   6.3500000e+00   3.7870176e-01  -1.3473087e-02
   6.3600000e+00   3.7870165e-01  -1.3473089e-02
   6.3700000e+00   3.7870153e-01  -1.3473090e-02
   6.3800000e+00   3.7870141e-01  -1.3473092e-02
   6.3900000e+00   3.7870129e-01  -1.3473094e-02
   6.4000000e+00   3.7870117e-01  -1.3473095e-02
   6.4100000e+00   3.7870105e-01  -1.3473097e-02
   6.4200000e+00   3.7870093e-01  -1.3473098e-02
   6.4300000e+00   3.7870081e-01  -1.3473100e-02
   6.4400000e+00   3.7870069e-01  -1.3473102e-02
   6.4500000e+00   3.7870057e-01  -1.3473103e-02
   6.4600000e+00   3.7870045e-01  -1.3473105e-02
   6.4700000e+00   3.7870033e-01  -1.3473107e-02
   6.4800000e+00   3.7870021e-01  -1.3473108e-02
   6.4900000e+00   3.7870010e-01  -1.3473110e-02
   6.5000000e+00   3.7869998e-01  -1.3473112e-02
   6.5100000e+00   3.7869986e-01  -1.3473113e-02
   6.5200000e+00   3.7869974e-01  -1.3473115e-02
   6.5300000e+00   3.7869962e-01  -1.3473117e-02
   6.5400000e+00   3.7869950e-01  -1.3473118e-02
   6.5500000e+00   3.7869938e-01  -1.3473120e-02
   6.5600000e+00   3.7869926e-01  -1.3473122e-02
   6.5700000e+00   3.7869914e-01  -1.3473123e-02
   6.5800000e+00   3.7869902e-01  -1.3473125e-02
   6.5900000e+00   3.7869891e-01  -1.3473127e-02
   6.6000000e+00   3.7869879e-01  -1.3473128e-02
   6.6100000e+00   3.7869867e-01  -1.3473130e-02
   6.6200000e+00   3.7869855e-01  -1.3473131e-02
   6.6300000e+00   3.7869843e-01  -1.3473133e-02
   6.6400000e+00   3.7869831e-01  -1.3473135e-02
   6.6500000e+00   3.7869819e-01  -1.3473136e-02
   6.6600000e+00   3.7869807e-01  -1.3473138e-02
   6.6700000e+00   3.7869796e-01  -1.3473140e-02
   6.6800000e+00   3.7869784e-01  -1.3473141e-02
   6.6900000e+00   3.7869772e-01  -1.3473143e-02
   6.7000000e+00   3.7869760e-01  -1.3473145e-02
   6.7100000e+00   3.7869748e-01  -1.3473146e-02
   6.7200000e+00   3.7869736e-01  -1.3473148e-02
   6.7300000e+00   3.7869724e-01  -1.3473150e-02
   6.7400000e+00   3.7869713e-01  -1.3473151e-02
   6.7500000e+00   3.7869701e-01  -1.3473153e-02
   6.7600000e+00   3.7869689e-01  -1.3473154e-02
   6.7700000e+00   3.7869677e-01  -1.3473156e-02
   6.7800000e+00   3.7869665e-01  -1.3473158e-02
   6.7900000e+00   3.7869653e-01  -1.3473159e-02
   6.8000000e+00   3.7869641e-01  -1.3473161e-02
   6.8100000e+00   3.7869630e-01  -1.3473163e-02
   6.8200000e+00   3.7869618e-01  -1.3473164e-02
   6.8300000e+00   3.7869606e-01  -1.3473166e-02
   6.8400000e+00   3.7869594e-01  -1.3473168e-02
   6.8500000e+00   3.7869582e-01  -1.3473169e-02
   6.8600000e+00   3.7869570e-01  -1.3473171e-02
   6.8700000e+00   3.7869559e-01  -1.3473172e-02
   6.8800000e+00   3.7869547e-01  -1.3473174e-02
   6.8900000e+00   3.7869535e-01  -1.3473176e-02
   6.9000000e+00   3.7869523e-01  -1.3473177e-02
   6.9100000e+00   3.7869511e-01  -1.3473179e-02
   6.9200000e+00   3.7869500e-01  -1.3473181e-02
   6.9300000e+00   3.7869488e-01  -1.3473182e-02
   6.9400000e+00   3.7869476e-01  -1.3473184e-02
   6.9500000e+00   3.7869464e-01  -1.3473186e-02
   6.9600000e+00   3.7869452e-01  -1.3473187e-02
   6.9700000e+00   3.7869440e-01  -1.3473189e-02
   6.9800000e+00   3.7869429e-01  -1.3473190e-02
   6.9900000e+00   3.7869417e-01  -1.3473192e-02
   7.0000000e+00   3.7869405e-01  -1.3473194e-02
   7.0100000e+00   3.7869393e-01  -1.3473195e-02
   7.0200000e+00   3.7869381e-01  -1.3473197e-02
   7.0300000e+00   3.7869370e-01  -1.3473199e-02
   7.0400000e+00   3.7869358e-01  -1.3473200e-02
   7.0500000e+00   3.7869346e-01  -1.3473202e-02
   7.0600000e+00   3.7869334e-01  -1.3473204e-02
   7.0700000e+00   3.7869323e-01  -1.3473205e-02
   7.0800000e+00   3.7869311e-01  -1.3473207e-02
   7.0900000e+00   3.7869299e-01  -1.3473208e-02
   7.1000000e+00   3.7869287e-01  -1.3473210e-02
   7.1100000e+00   3.7869275e-01  -1.3473212e-02
   7.1200000e+00   3.7869264e-01  -1.3473213e-02
   7.1300000e+00   3.7869252e-01  -1.3473215e-02
   7.1400000e+00   3.7869240e-01  -1.3473217e-02
   7.1500000e+00   3.7869228e-01  -1.3473218e-02
   7.1600000e+00   3.7869217e-01  -1.3473220e-02
   7.1700000e+00   3.7869205e-01  -1.3473221e-02
   7.1800000e+00   3.7869193e-01  -1.3473223e-02
   7.1900000e+00   3.7869181e-01  -1.3473225e-02
   7.2000000e+00   3.7869170e-01  -1.3473226e-02
   7.2100000e+00   3.7869158e-01  -1.3473228e-02
   7.2200000e+00   3.7869146e-01  -1.3473230e-02
   7.2300000e+00   3.7869134e-01  -1.3473231e-02
   7.2400000e+00   3.7869123e-01  -1.3473233e-02
   7.2500000e+00   3.7869111e-01  -1.3473234e-02
   7.2600000e+00   3.7869099e-01  -1.3473236e-02
   7.2700000e+00   3.7869087e-01  -1.3473238e-02
   7.2800000e+00   3.7869076e-01  -1.3473239e-02
   7.2900000e+00   3.7869064e-01  -1.3473241e-02
   7.3000000e+00   3.7869052e-01  -1.3473243e-02
   7.3100000e+00   3.7869041e-01  -1.3473244e-02
   7.3200000e+00   3.7869029e-01  -1.3473246e-02
   7.3300000e+00   3.7869017e-01  -1.3473247e-02
   7.3400000e+00   3.7869005e-01  -1.3473249e-02
   7.3500000e+00   3.7868994e-01  -1.3473251e-02
   7.3600000e+00   3.7868982e-01  -1.3473252e-02
   7.3700000e+00   3.7868970e-01  -1.3473254e-02
   7.3800000e+00   3.7868958e-01  -1.3473256e-02
   7.3900000e+00   3.7868947e-01  -1.3473257e-02
   7.4000000e+00   3.7868935e-01  -1.3473259e-02
   7.4100000e+00   3.7868923e-01  -1.3473260e-02
   7.4200000e+00   3.7868912e-01  -1.3473262e-02
   7.4300000e+00   3.7868900e-01  -1.3473264e-02
   7.4400000e+00   3.7868888e-01  -1.3473265e-02
   7.4500000e+00   3.7868877e-01  -1.3473267e-02
   7.4600000e+00   3.7868865e-01  -1.3473268e-02
   7.4700000e+00   3.7868853e-01  -1.3473270e-02
   7.4800000e+00   3.7868842e-01  -1.3473272e-02
   7.4900000e+00   3.7868830e-01  -1.3473273e-02
   7.5000000e+00   3.7868818e-01  -1.3473275e-02
   7.5100000e+00   3.7868806e-01  -1.3473277e-02
   7.5200000e+00   3.7868795e-01  -1.3473278e-02
   7.5300000e+00   3.7868783e-01  -1.3473280e-02
   7.5400000e+00   3.7868771e-01  -1.3473281e-02
   7.5500000e+00   3.7868760e-01  -1.3473283e-02
   7.5600000e+00   3.7868748e-01  -1.3473285e-02
   7.5700000e+00   3.7868736e-01  -1.3473286e-02
   7.5800000e+00   3.7868725e-01  -1.3473288e-02
   7.5900000e+00   3.7868713e-01  -1.3473289e-02
   7.6000000e+00   3.7868702e-01  -1.3473291e-02
   7.6100000e+00   3.7868690e-01  -1.3473293e-02
   7.6200000e+00   3.7868678e-01  -1.3473294e-02
   7.6300000e+00   3.7868667e-01  -1.3473296e-02
   7.6400000e+00   3.7868655e-01  -1.3473298e-02
   7.6500000e+00   3.7868643e-01  -1.3473299e-02
   7.6600000e+00   3.7868632e-01  -1.3473301e-02
   7.6700000e+00   3.7868620e-01  -1.3473302e-02
   7.6800000e+00   3.7868608e-01  -1.3473304e-02
   7.6900000e+00   3.7868597e-01  -1.3473306e-02
   7.7000000e+00   3.7868585e-01  -1.3473307e-02
   7.7100000e+00   3.7868573e-01  -1.3473309e-02
   7.7200000e+00   3.7868562e-01  -1.3473310e-02
   7.7300000e+00   3.7868550e-01  -1.3473312e-02
   7.7400000e+00   3.7868539e-01  -1.3473314e-02
   7.7500000e+00   3.7868527e-01  -1.3473315e-02
   7.7600000e+00   3.7868515e-01  -1.3473317e-02
   7.7700000e+00   3.7868504e-01  -1.3473318e-02
   7.7800000e+00   3.7868492e-01  -1.3473320e-02
   7.7900000e+00   3.7868481e-01  -1.3473322e-02
   7.8000000e+00   3.7868469e-01  -1.3473323e-02
   7.8100000e+00   3.7868457e-01  -1.3473325e-02
   7.8200000e+00   3.7868446e-01  -1.3473327e-02
   7.8300000e+00   3.7868434e-01  -1.3473328e-02
   7.8400000e+00   3.7868423e-01  -1.3473330e-02
   7.8500000e+00   3.7868411e-01  -1.3473331e-02
   7.8600000e+00   3.7868399e-01  -1.3473333e-02
   7.8700000e+00   3.7868388e-01  -1.3473335e-02
   7.8800000e+00   3.7868376e-01  -1.3473336e-02
   7.8900000e+00   3.7868365e-01  -1.3473338e-02
   7.9000000e+00   3.7868353e-01  -1.3473339e-02
   7.9100000e+00   3.7868341e-01  -1.3473341e-02
   7.9200000e+00   3.7868330e-01  -1.3473343e-02
   7.9300000e+00   3.7868318e-01  -1.3473344e-02
   7.9400000e+00   3.7868307e-01  -1.3473346e-02
   7.9500000e+00   3.7868295e-01  -1.3473347e-02
   7.9600000e+00   3.7868284e-01  -1.3473349e-02
   7.9700000e+00   3.7868272e-01  -1.3473351e-02
   7.9800000e+00   3.7868260e-01  -1.3473352e-02
   7.9900000e+00   3.7868249e-01  -1.3473354e-02
   8.0000000e+00   3.7868237e-01  -1.3473355e-02
   8.0100000e+00   3.7868226e-01  -1.3473357e-02
   8.0200000e+00   3.7868214e-01  -1.3473359e-02
   8.0300000e+00   3.7868203e-01  -1.3473360e-02
   8.0400000e+00   3.7868191e-01  -1.3473362e-02
   8.0500000e+00   3.7868180e-01  -1.3473363e-02
   8.0600000e+00   3.7868168e-01  -1.3473365e-02
   8.0700000e+00   3.7868157e-01  -1.3473367e-02
   8.0800000e+00   3.7868145e-01  -1.3473368e-02
   8.0900000e+00   3.7868133e-01  -1.3473370e-02
   8.1000000e+00   3.7868122e-01  -1.3473371e-02
   8.1100000e+00   3.7868110e-01  -1.3473373e-02
   8.1200000e+00   3.7868099e-01  -1.3473375e-02
   8.1300000e+00   3.7868087e-01  -1.3473376e-02
   8.1400000e+00   3.7868076e-01  -1.3473378e-02
   8.1500000e+00   3.7868064e-01  -1.3473379e-02
   8.1600000e+00   3.7868053e-01  -1.3473381e-02
   8.1700000e+00   3.7868041e-01  -1.3473382e-02
   8.1800000e+00   3.7868030e-01  -1.3473384e-02
   8.1900000e+00   3.7868018e-01  -1.3473386e-02
   8.2000000e+00   3.7868007e-01  -1.3473387e-02
   8.2100000e+00   3.7867995e-01  -1.3473389e-02
   8.2200000e+00   3.7867984e-01  -1.3473390e-02
   8.2300000e+00   3.7867972e-01  -1.3473392e-02
   8.2400000e+00   3.7867961e-01  -1.3473394e-02
   8.2500000e+00   3.7867949e-01  -1.3473395e-02
   8.2600000e+00   3.7867938e-01  -1.3473397e-02
   8.2700000e+00   3.7867926e-01  -1.3473398e-02
   8.2800000e+00   3.7867915e-01  -1.3473400e-02
   8.2900000e+00   3.7867903e-01  -1.3473402e-02
   8.3000000e+00   3.7867892e-01  -1.3473403e-02
   8.3100000e+00   3.7867880e-01  -1.3473405e-02
   8.3200000e+00   3.7867869e-01  -1.3473406e-02
   8.3300000e+00   3.7867858e-01  -1.3473408e-02
   8.3400000e+00   3.7867846e-01  -1.3473410e-02
   8.3500000e+00   3.7867835e-01  -1.3473411e-02
   8.3600000e+00   3.7867823e-01  -1.3473413e-02
   8.3700000e+00   3.7867812e-01  -1.3473414e-02
   8.3800000e+00   3.7867800e-01  -1.3473416e-02
   8.3900000e+00   3.7867789e-01  -1.3473417e-02
   8.4000000e+00   3.7867777e-01  -1.3473419e-02
   8.4100000e+00   3.7867766e-01  -1.3473421e-02
   8.4200000e+00   3.7867754e-01  -1.3473422e-02
   8.4300000e+00   3.7867743e-01  -1.3473424e-02
   8.4400000e+00   3.7867732e-01  -1.3473425e-02
   8.4500000e+00   3.7867720e-01  -1.3473427e-02
   8.4600000e+00   3.7867709e-01  -1.3473429e-02
   8.4700000e+00   3.7867697e-01  -1.3473430e-02
   8.4800000e+00   3.7867686e-01  -1.3473432e-02
   8.4900000e+00   3.7867674e-01  -1.3473433e-02
   8.5000000e+00   3.7867663e-01  -1.3473435e-02
   8.5100000e+00   3.7867652e-01  -1.3473436e-02
   8.5200000e+00   3.7867640e-01  -1.3473438e-02
   8.5300000e+00   3.7867629e-01  -1.3473440e-02
   8.5400000e+00   3.7867617e-01  -1.3473441e-02
   8.5500000e+00   3.7867606e-01  -1.3473443e-02
   8.5600000e+00   3.7867595e-01  -1.3473444e-02
   8.5700000e+00   3.7867583e-01  -1.3473446e-02
   8.5800000e+00   3.7867572e-01  -1.3473447e-02
   8.5900000e+00   3.7867560e-01  -1.3473449e-02
   8.6000000e+00   3.7867549e-01  -1.3473451e-02
   8.6100000e+00   3.7867538e-01  -1.3473452e-02
   8.6200000e+00   3.7867526e-01  -1.3473454e-02
   8.6300000e+00   3.7867515e-01  -1.3473455e-02
   8.6400000e+00   3.7867503e-01  -1.3473457e-02
   8.6500000e+00   3.7867492e-01  -1.3473459e-02
   8.6600000e+00   3.7867481e-01  -1.3473460e-02
   8.6700000e+00   3.7867469e-01  -1.3473462e-02
   8.6800000e+00   3.7867458e-01  -1.3473463e-02
   8.6900000e+00   3.7867447e-01  -1.3473465e-02
   8.7000000e+00   3.7867435e-01  -1.3473466e-02
   8.7100000e+00   3.7867424e-01  -1.3473468e-02
   8.7200000e+00   3.7867412e-01  -1.3473470e-02
   8.7300000e+00   3.7867401e-01  -1.3473471e-02
   8.7400000e+00   3.7867390e-01  -1.3473473e-02
   8.7500000e+00   3.7867378e-01  -1.3473474e-02
   8.7600000e+00   3.7867367e-01  -1.3473476e-02
   8.7700000e+00   3.7867356e-01  -1.3473477e-02
   8.7800000e+00   3.7867344e-01  -1.3473479e-02
   8.7900000e+00   3.7867333e-01  -1.3473481e-02
   8.8000000e+00   3.7867322e-01  -1.3473482e-02
   8.8100000e+00   3.7867310e-01  -1.3473484e-02
   8.8200000e+00   3.7867299e-01  -1.3473485e-02
   8.8300000e+00   3.7867288e-01  -1.3473487e-02
   8.8400000e+00   3.7867276e-01  -1.3473488e-02
   8.8500000e+00   3.7867265e-01  -1.3473490e-02
   8.8600000e+00   3.7867254e-01  -1.3473492e-02
   8.8700000e+00   3.7867242e-01  -1.3473493e-02
   8.8800000e+00   3.7867231e-01  -1.3473495e-02
   8.8900000e+00   3.7867220e-01  -1.3473496e-02
   8.9000000e+00   3.7867209e-01  -1.3473498e-02
   8.9100000e+00   3.7867197e-01  -1.3473499e-02
   8.9200000e+00   3.7867186e-01  -1.3473501e-02
   8.9300000e+00   3.7867175e-01  -1.3473502e-02
   8.9400000e+00   3.7867163e-01  -1.3473504e-02
   8.9500000e+00   3.7867152e-01  -1.3473506e-02
   8.9600000e+00   3.7867141e-01  -1.3473507e-02
   8.9700000e+00   3.7867129e-01  -1.3473509e-02
   8.9800000e+00   3.7867118e-01  -1.3473510e-02
   8.9900000e+00   3.7867107e-01  -1.3473512e-02
   9.0000000e+00   3.7867096e-01  -1.3473513e-02
   9.0100000e+00   3.7867084e-01  -1.3473515e-02
   9.0200000e+00   3.7867073e-01  -1.3473517e-02
   9.0300000e+00   3.7867062e-01  -1.3473518e-02
   9.0400000e+00   3.7867051e-01  -1.3473520e-02
   9.0500000e+00   3.7867039e-01  -1.3473521e-02
   9.0600000e+00   3.7867028e-01  -1.3473523e-02
   9.0700000e+00   3.7867017e-01  -1.3473524e-02
   9.0800000e+00   3.7867005e-01  -1.3473526e-02
   9.0900000e+00   3.7866994e-01  -1.3473527e-02
   9.1000000e+00   3.7866983e-01  -1.3473529e-02
   9.1100000e+00   3.7866972e-01  -1.3473531e-02
   9.1200000e+00   3.7866960e-01  -1.3473532e-02
   9.1300000e+00   3.7866949e-01  -1.3473534e-02
   9.1400000e+00   3.7866938e-01  -1.3473535e-02
   9.1500000e+00   3.7866927e-01  -1.3473537e-02
   9.1600000e+00   3.7866916e-01  -1.3473538e-02
   9.1700000e+00   3.7866904e-01  -1.3473540e-02
   9.1800000e+00   3.7866893e-01  -1.3473541e-02
   9.1900000e+00   3.7866882e-01  -1.3473543e-02
   9.2000000e+00   3.7866871e-01  -1.3473545e-02
   9.2100000e+00   3.7866859e-01  -1.3473546e-02
   9.2200000e+00   3.7866848e-01  -1.3473548e-02
   9.2300000e+00   3.7866837e-01  -1.3473549e-02
   9.2400000e+00   3.7866826e-01  -1.3473551e-02
   9.2500000e+00   3.7866815e-01  -1.3473552e-02
   9.2600000e+00   3.7866803e-01  -1.3473554e-02
   9.2700000e+00   3.7866792e-01  -1.3473555e-02
   9.2800000e+00   3.7866781e-01  -1.3473557e-02
   9.2900000e+00   3.7866770e-01  -1.3473558e-02
   9.3000000e+00   3.7866759e-01  -1.3473560e-02
   9.3100000e+00   3.7866747e-01  -1.3473562e-02
   9.3200000e+00   3.7866736e-01  -1.3473563e-02
   9.3300000e+00   3.7866725e-01  -1.3473565e-02
   9.3400000e+00   3.7866714e-01  -1.3473566e-02
   9.3500000e+00   3.7866703e-01  -1.3473568e-02
   9.3600000e+00   3.7866692e-01  -1.3473569e-02
   9.3700000e+00   3.7866680e-01  -1.3473571e-02
   9.3800000e+00   3.7866669e-01  -1.3473572e-02
   9.3900000e+00   3.7866658e-01  -1.3473574e-02
   9.4000000e+00   3.7866647e-01  -1.3473576e-02
   9.4100000e+00   3.7866636e-01  -1.3473577e-02
   9.4200000e+00   3.7866625e-01  -1.3473579e-02
   9.4300000e+00   3.7866613e-01  -1.3473580e-02
   9.4400000e+00   3.7866602e-01  -1.3473582e-02
   9.4500000e+00   3.7866591e-01  -1.3473583e-02
   9.4600000e+00   3.7866580e-01  -1.3473585e-02
   9.4700000e+00   3.7866569e-01  -1.3473586e-02
   9.4800000e+00   3.7866558e-01  -1.3473588e-02
   9.4900000e+00   3.7866547e-01  -1.3473589e-02
   9.5000000e+00   3.7866535e-01  -1.3473591e-02
   9.5100000e+00   3.7866524e-01  -1.3473592e-02
   9.5200000e+00   3.7866513e-01  -1.3473594e-02
