   2.7959554e-01   2.7772136e-02   8.2197057e-01   5.7599431e-01   3.5249099e-01   2.0261585e-02   1.0287431e-01   5.0714086e-02   6.4555987e-02   1.1261349e-01   9.9153070e-03   9.3401391e-02   6.6907535e-02   3.8715367e-02   6.0832426e-02   7.6740719e-02   6.3651453e-02   3.3707185e-02   1.1302341e-01   6.4522174e-02
   9.1059752e-01   1.8385244e-01   6.1067660e-01   1.0000000e+00   3.8954594e-01   1.3779611e-01   3.3308326e-01   2.5260606e-01   2.5872765e-01   1.8238782e-01   1.7103021e-01   3.4395058e-01   1.3418529e-01   1.5675478e-02   2.5787114e-01   3.1008379e-01   2.8513204e-01   2.6638864e-01   3.0298960e-01   2.8781064e-01
   8.3830560e-02   5.1660550e-01   8.6004691e-02   3.7326106e-01   7.2834763e-01   1.0666948e-02   1.3545461e-02   6.7996090e-02   1.2033295e-03   6.7833654e-02   1.0815113e-02   3.1331313e-03   9.8696325e-02   3.2239574e-02   1.0722533e-02   6.8452664e-03   3.1607945e-02   2.9022785e-03   3.3288160e-02   2.8289865e-02
   2.4284464e-01   9.9852531e-01   1.3089806e-02   1.3601746e-01   6.0021582e-02   1.2193475e-01   1.5181462e-02   1.8603749e-01   1.2629956e-02   1.5995708e-01   7.3922583e-02   8.7053585e-02   3.1686852e-01   5.4688816e-02   7.7645429e-02   3.1167639e-02   1.0009376e-01   1.0999105e-02   1.1763307e-01   9.6159941e-02
   9.8139387e-03   4.8499055e-02   2.4538231e-02   2.4125993e-02   4.4107644e-02   2.4523427e-02   1.0496710e-02   1.1611756e-02   1.4538495e-02   6.5390130e-03   2.4690518e-02   3.1947710e-03   2.6483604e-03   2.2455530e-02   1.2467772e-02   5.3807326e-03   2.7730810e-03   3.1610603e-03   1.1085192e-02   7.5379700e-04
   8.2477164e-03   6.1612889e-02   2.3312362e-02   4.1171451e-02   1.8839214e-01   1.8958044e-01   5.9292340e-03   2.3504360e-02   1.8107891e-02   9.7851565e-03   5.7619538e-02   1.1363678e-01   6.4549026e-03   7.8971038e-02   6.6537845e-02   2.0098814e-03   4.0578708e-04   8.8345950e-03   3.1495209e-02   3.0504717e-03
